"atraja"	"atrajo"	"Offspring, son"
"ati"	"ati"	"Over; beyond; exceedingly; too much"
"atikkanta"	"atikkanto"	"Past; surpassing"
"atikkamati"	"atikkamati"	"To escape from; to go beyond, to pass, to cross; to transgress; to elapse; to excel, to surpass"
"atikkamana"	"atikkamanaṃ"	"Going beyond, passing"
"atikkama"	"atikkamo"	"Passing away, transgression"
"atikkāmeti"	"atikkāmeti"	"To go beyond, to exceed"
"atikhīṇa"	"atikhīṇo"	"Not harsh, gentle"
"atigacchati"	"atigacchati"	"To overcome"
"atigata"	"atigato"	"Escaped from"
"atiga"	"atigo"	"Escaping from; going beyond"
"aticarati"	"aticarati"	"To transgress; to commit adultery"
"aticariyā"	"aticariyā"	"Adultery"
"aticchatha"	"aticchatha"	"This is the formula for civilly refusing alms to a bhikkhu. ""Go and beg further on""."
"aticārī"	"aticārī"	"Transgressing"
"aticāra"	"aticāro"	"Transgression, adultery"
"aticira"	"aticiraṃ"	"Too long"
"aticirāyati"	"aticirāyati"	"To tarry long"
"atitarati"	"atitarati"	"To excel"
"atitta"	"atitto"	"Unsated"
"atitula"	"atitulo"	"Unrivalled"
"atithi"	"atithi"	"A guest, a stranger"
"atithoka"	"atithoko"	"Very little, too little"
"atidassana"	"atidassano"	"Beyond ken, invisible"
"atidure"	"atidure"	"Very far, too far"
"atidhonacārī"	"atidhonacārī"	"This word is explained to mean ""one who lives transgressing the paccayasannissitasīla""."
"atindriya"	"atindriyo"	"Beyond the reach of the senses"
"atināmenti"	"atināmenti"	"To cause to pass, to let go by"
"atippage"	"atippage"	"Too early"
"atippasattha"	"atippasattho"	"Very excellent"
"atipāteti"	"atipāteti"	"To cause to fly, to shoot an arrow"
"atipāta"	"atipāto"	"Very early"
"atipāta"	"atipāto"	"Injuring, destruction; transgression"
"atibala"	"atibalo"	"Very strong"
"atibahu"	"atibahu"	"Too much, too many, very numerous"
"atibbīta"	"atibbīto"	"Much alarmed"
"atibhāyati"	"atibhāyati"	"To be much afraid"
"atimaññati"	"atimaññati"	"To despise, to dislike"
"atimatta"	"atimatto"	"Exceeding, excessive; atimattaṃ, exceedingly"
"atimānī"	"atimānī"	"Vainglorious, conceited"
"atimuttaka"	"atimuttako"	"Name of a tree"
"atimutta"	"atimutto"	"The creeper gaertnera racemosa"
"atirittaka"	"atirittako"	"In excess, superfluous"
"atiritta"	"atiritto"	"Exceeding, in excess, extra, superfluous"
"atirekatara"	"atirekataro"	"More excessive, more abundant"
"atirekalābha"	"atirekalābho"	"Extra allowance"
"atireka"	"atireko"	"Exceeding, excessive"
"atirocati"	"atirocati"	"To outshine"
"ativattati"	"ativattati"	"To go beyond, to pass; to overcome; to transgress"
"ativasa"	"ativaso"	"Subject to, in the power of"
"ativākya"	"ativākyaṃ"	"Bad language, abuse, opprobrious speech"
"ativiya"	"ativiya"	"see <see>ativa</see>"
"ativisā"	"ativisā"	"Name of a plant"
"ativuddha"	"ativuddho"	"Very old"
"ativela"	"ativelo"	"Unseasonable"
"atisaya"	"atisayo"	"Excess; excellence"
"atisāya"	"atisāyaṃ"	"Very late in the evening"
"atisuna"	"atisuno"	"A mad dog"
"atisūratā"	"atisūratā"	"Great heroism"
"atihatthayati"	"atihatthayati"	"To cross on an elephant"
"atītaṃsa"	"atītaṃso"	"Past time"
"atīta"	"atīto"	"Past, elapsed; passed; having transgressed"
"atīva"	"atīva"	"Very, exceedingly"
"atula"	"atulo"	"Incomparable,admirable"
"ata"	"ato"	"Hence; now; therfore; accordingly"
"atha"	"atha"	"And; but; then; now"
"athabbanaveda"	"athabbanavedo"	"The atharva veda"
"athavā"	"athavā"	"Or"
"athena"	"atheno"	"Not a thief, honest"
"atha"	"atho"	"And; also; then"
"adana"	"adanaṃ"	"Eating"
"adassana"	"adassanaṃ"	"Not seeing, not meeting with, disappearance, not showing"
"addaka"	"addakaṃ"	"Green ginger"
"addakkhi"	"addakkhi"	"see <see>passati</see>"
"addabba"	"addabbo"	"Immaterial, abstract"
"addasa"	"addasa"	"see <see>passati</see>"
"addā"	"addā"	"Name of one of the nakkhattas"
"addi"	"addi"	"A mountain"
"addita"	"addito"	"Afflicted, oppressed"
"adda"	"addo"	"Wet, moist"
"addhagata"	"addhagato"	"One who has made a long journey, advanced in years, aged"
"addhagū"	"addhagū"	"A traveller"
"addhaniya"	"addhaniyo"	"Lasting, going on, continuing"
"addhamāsa"	"addhamāso"	"Half a month, a fortnight"
"addharatta"	"addharatto"	"Midnight"
"addhā"	"addhā"	"A road, distance, time"
"addhā"	"addhā"	"Truly, certainly, surely, evidently"
"addhāna"	"addhānaṃ"	"A road; a long distance; a long time"
"addhika"	"addhiko"	"Journeying, travelling"
"addhuva"	"addhuvo"	"Impermanent"
"addha"	"addho"	"Half, halved"
"adāsa"	"adāso"	"Not a slave, a free man, a freed man"
"adiṭṭha"	"adiṭṭho"	"Not seen, unseen"
"aditi"	"aditi"	"The mother of the gods"
"adinnādāna"	"adinnādānaṃ"	"Taking what is not given, appropriation, theft"
"adinnādāyī"	"adinnādāyī"	"One who takes what is not given, a thief"
"adinna"	"adinno"	"Not given"
"adissamāna"	"adissamāno"	"Invisible"
"adu"	"aduṃ"	"see <see>amu</see>"
"adukkhamasukhā"	"adukkhamasukhā"	"Indifference, indifference to pain or pleasure, neither pleasant nor painful"
"ada"	"ado"	"Eating, feeding on"
"adosa"	"adoso"	"Absence of hatred or anger"
"adosa"	"adoso"	"Not an offence, absence of guilt"
"adhamaṇṇa"	"adhamaṇṇo"	"A debtor"
"adhammika"	"adhammiko"	"Irreligious, impious, wicked"
"adhamma"	"adhammo"	"Wrong, injustice, unlawfulness, false doctrine, impiety, unrighteousness"
"adhama"	"adhamo"	"Lowest, very low, meanest, vile, contemptible"
"adhara"	"adharo"	"Lower, inferior"
"adharoṭṭha"	"adharoṭṭho"	"The lower lip"
"adhi"	"adhi"	"Above, over, superior to"
"adhikatara"	"adhikataro"	"Greater, superior"
"adhikata"	"adhikato"	"A superintendent, overseer"
"adhikaraṇa"	"adhikaraṇaṃ"	"Relation, reference, circumstance, matter, subject, case, subject of discussion, matter of dispute, cause, suit"
"adhikaraṇasamatha"	"adhikaraṇasamatho"	"Settling questions, or cases that have arisen"
"adhikaraṇī"	"adhikaraṇī"	"A smith's anvil"
"adhikāra"	"adhikāro"	"Office, authority, function, chapter"
"adhikicca"	"adhikicca"	"Referring to, relating to"
"adhika"	"adhiko"	"Exceeding, surpassing, better than, superior to"
"adhikoṭṭana"	"adhikoṭṭanaṃ"	"A chopping block, executioner's block"
"adhigacchati"	"adhigacchati"	"To enter upon, to reach, attain, to acquire"
"adhigata"	"adhigato"	"Having attained or arrived at, attained, acquired"
"adhigamanam"	"adhigamanam"	"Obtaining, attainment, arriving at, attaiment of arahatta"
"adhigama"	"adhigamo"	"Attainment, study"
"adhiggahīta"	"adhiggahīto"	"Taken, occupied by, in the possession"
"adhiccakā"	"adhiccakā"	"Land or plateau on a mountain"
"adhiccasamuppanna"	"adhiccasamuppanno"	"Uncaused, sprung into existence without a cause, spontaneous"
"adhicitta"	"adhicittaṃ"	"Lofty thought or contemplation, meditative state"
"adhiṭṭhahati"	"adhiṭṭhahati"	"To stand on, to stay, to remain firm in, to inhabit, to appoint, to fix, to determine, to resolve, to will, to command, to devote oneself to, to practise, to perform, to undertake, to be set upon, to fix the mind upon, dwell upon"
"adhiṭṭhāti"	"adhiṭṭhāti"	"To stand on, to stay, to remain firm in, to inhabit, to appoint, to fix, to determine, to resolve, to will, to command, to devote oneself to, to practise, to perform, to undertake, to be set upon, to fix the mind upon, dwell upon"
"adhiṭṭhāna"	"adhiṭṭhānaṃ"	"Resting-place; staying, stopping; appointing, fixing, appointment, order; determination, resolution, resolve"
"adhiṭṭhāyaka"	"adhiṭṭhāyako"	"Superintendent, director"
"adhiṭṭhita"	"adhiṭṭhito"	"Appointed, fixed, determined, willed"
"adhitthi"	"adhitthi"	"Relating to a woman, with reference to a woman"
"adhitiṭṭhati"	"adhitiṭṭhati"	"To stand on, to stay, to remain firm in, to inhabit, to appoint, to fix, to determine, to resolve, to will, to command, to devote oneself to, to practise, to perform, to undertake, to be set upon, to fix the mind upon, dwell upon"
"adhinātha"	"adhinātho"	"Lord, chief, governor"
"adhipati"	"adhipati"	"Lord, chief, sovereign, master"
"adhipanna"	"adhipanno"	"Caught, seized, assailed"
"adhippāya"	"adhippāyo"	"Intention, wish, meaning, thought"
"adhippeta"	"adhippeto"	"Meant, intended, desired"
"adhipāteti"	"adhipāteti"	"To knock off, remove"
"adhipa"	"adhipo"	"Lord, king, ruler, master"
"adhibhavana"	"adhibhavanaṃ"	"Subjection"
"adhibhāsati"	"adhibhāsati"	"To address, to speak to"
"adhibhū"	"adhibhū"	"Lord, master, chief, king"
"adhibhūta"	"adhibhūto"	"Overcome, mastered"
"adhimatta"	"adhimattaṃ"	"Exceedingly, excessively"
"adhimatta"	"adhimatto"	"Excessive"
"adhimāna"	"adhimāno"	"Undue confidence, undue estimate of oneself"
"adhimuccati"	"adhimuccati"	"To be inclined to, intent upon, to be set upon, have confidence or faith in, to be resolved, determined"
"adhimutti"	"adhimutti"	"Inclination, disposition; intention, resolution, resolve, will, confidence, faith"
"adhimutta"	"adhimutto"	"Inclined, disposed, intent upon, resolved for, bent upon"
"adhimokkha"	"adhimokkho"	"Steadfastnes, determination, certainty, confidence, faith"
"adhirohiṇī"	"adhirohiṇī"	"A ladder"
"adhivacana"	"adhivacanaṃ"	"Denomination, designation, name, appellation"
"adhivattha"	"adhivattho"	"Dwelling, residing"
"adhivasati"	"adhivasati"	"To dwell in, to inhabit"
"adhivāsana"	"adhivāsanaṃ"	"Consent, assent, acceptance"
"adhivāseti"	"adhivāseti"	"To consent, to assent, to comply with, to bear with, to accept, to approve, to favour, to receive favourably, to accept with resignation, to bear, to endure"
"adhivāsa"	"adhivāso"	"Dwelling, residence, consent, acceptance"
"adhivāsa"	"adhivāso"	"Perfuming the person"
"adhivāhana"	"adhivāhano"	"Carrying or conveying to"
"adhisakkāra"	"adhisakkāro"	"Honour, hospitality, festivity"
"adhiseti"	"adhiseti"	"To lie down upon; to lie, to rest, to sleep; to inhabit"
"adhīte"	"adhīte"	"To read, to study"
"adhīta"	"adhīto"	"Learned, read; having learned"
"adhīna"	"adhīno"	"Subject, dependent, servile"
"adhīyate"	"adhīyate"	"To read, to study"
"adhīra"	"adhīro"	"Confused, embarrassed, timid, irresolute"
"adhunā"	"adhunā"	"Now, just now"
"adhunāgata"	"adhunāgato"	"Just arrived, newly come"
"adha"	"adho"	"Under, underneath, below, down, low down"
"adhokata"	"adhokato"	"Knocked down, upset"
"adhogama"	"adhogamo"	"Going downwards, descending"
"adhogāmī"	"adhogāmī"	"Going downward, descending"
"adhoṭhita"	"adhoṭhito"	"Standing below, situated below"
"adhobhāga"	"adhobhāgo"	"The lower part"
"adhobhuvana"	"adhobhuvanaṃ"	"The lower region, pātāla, the nāga-world"
"adhomukha"	"adhomukho"	"Looking downwards, with the head bent down"
"adhosākha"	"adhosākho"	"Having the branches downwards"
"adhosira"	"adhosiro"	"Head-downwards"
"ana"	"anaṃ"	"A cart"
"anakkhāta"	"anakkhāto"	"Not described, ineffable, an epithet of nirvāṇa"
"anakkhika"	"anakkhiko"	"Without eyes, sightless"
"anagghaka"	"anagghako"	"Priceless, invaluable"
"anaggha"	"anaggho"	"Priceless, invaluable, inestimable, precious, costly"
"anagārika"	"anagāriko"	"One who does not live in a house, an ascetic"
"anagāriyā"	"anagāriyā"	"The houseless life of an ascetic"
"anagārī"	"anagārī"	"Anagāriyā"
"anagha"	"anagho"	"Sinless, blameless, pure"
"anaṅgaṇa"	"anaṅgaṇo"	"Free from lust or impurity, pure"
"anacchariya"	"anacchariyo"	"Not wonderful"
"anaccha"	"anaccho"	"Not clear, turbid"
"anaññāta"	"anaññāto"	"Undistinguished, unrecognized"
"anañña"	"anañño"	"Without another, alone"
"anattamana"	"anattamano"	"Displeased, discontented. See <see>attamano<see>"
"anattā"	"anattā"	"Not a self, not a soul"
"anattādhīna"	"anattādhīno"	"Not one's own master, dependent"
"anatta"	"anatto"	"Without individuality, unreal"
"anatthaka"	"anatthako"	"Unmeaning, senseless, foolish"
"anattha"	"anattho"	"Disadvantage, evil, misfortune; injury"
"anattha"	"anattho"	"Foolish, vain"
"anati"	"anati"	"To breathe, to live"
"anadhika"	"anadhiko"	"Without additions or superfluities, not redundant"
"anadhivara"	"anadhivaro"	"Without a superior, - an epithet of a Buddha"
"anantara"	"anantaraṃ"	"Immediately after, next"
"anantara"	"anantaro"	"Immediately following, next; adjoining, next"
"ananta"	"ananto"	"Endless, eternal; boundless, infinite"
"ananucchavika"	"ananucchaviko"	"Unsuitable, unworthy, improper"
"ananussuta"	"ananussuto"	"Unheard"
"anana"	"anano"	"Free from debt"
"anappaka"	"anappako"	"Much, great, considerable"
"anappa"	"anappo"	"Much, great; numerous, many"
"anapāyī"	"anapāyī"	"Not departing, lasting"
"anapekkha"	"anapekkho"	"Indifferent"
"anapekhī"	"anapekhī"	"Free from desire"
"anabhijjhā"	"anabhijjhā"	"Absence of covetousness or desire"
"anabhijjhita"	"anabhijjhito"	"""Not coveted"""
"anabhirati"	"anabhirati"	"Dissatisfaction; affliction, sorrow"
"anabhiraddhi"	"anabhiraddhi"	"Anger, wrath, rage"
"anabhissara"	"anabhissaro"	"Not a master, powerless"
"anamalagga"	"anamalaggo"	"In the countless existences that have no beginning"
"anaya"	"anayo"	"Sin, wrong; distress, misfortune"
"anarahā"	"anarahā"	"One who is not an arhat"
"anariyavohāra"	"anariyavohāro"	"Unworthy practice"
"anariya"	"anariyo"	"Not noble, not venerable, mean, dishonourable, low"
"anara"	"anaro"	"Not a man, other than human"
"analāsa"	"analāso"	"Industrious, diligent"
"anala"	"analo"	"Fire"
"anavajjatā"	"anavajjatā"	"Blamelessness"
"anavajja"	"anavajjo"	"Blameless, harmless, not sinful"
"anavaṭṭhiti"	"anavaṭṭhiti"	"Unsteadiness"
"anavatatta"	"anavatatto"	"see <see>anotatto</see>"
"anavatatta"	"anavatatto"	"Name of one of the seven great lakes"
"anavaya"	"anavayo"	"Perfectly acquainted with, versed in"
"anavarata"	"anavarataṃ"	"Incessantly"
"anavassava"	"anavassavo"	"Not flowing in, non-influx"
"anavassuta"	"anavassuto"	"see <see>avassuto</see>"
"anavasesa"	"anavaseso"	"Without any remaining, all, everyone, the whole"
"anasana"	"anasanaṃ"	"Fasting"
"anassava"	"anassavo"	"Disobedient"
"anta"	"antaṃ"	"An intestine, the bowels"
"anta"	"antaṃ"	"see <see>anto</see>"
"anta"	"antaṃ"	"End; limit, boundary; proximity, side; destruction, death; lowest, inferior; interior"
"antaka"	"antakaṃ"	"Extremity, border"
"antakiriyā"	"antakiriyā"	"Bringing to an end, putting an end to"
"antaka"	"antako"	"Death, Māra"
"antaggata"	"antaggato"	"Gone into, being in, contained in"
"antaguṇa"	"antaguṇaṃ"	"The mesentery"
"antamasa"	"antamaso"	"Even"
"antara"	"antara"	"Within, between, among, in"
"antara"	"antara"	"Within, in, inside"
"antara"	"antaraṃ"	"Interior, included space, midst; interval; opportunity; instant; difference, other; peculiarity; a hole; an inner garment; the heart or mind"
"antarakappa"	"antarakappo"	"see <see>kappo</see>"
"antaradhāpeti"	"antaradhāpeti"	"To cause to disappear, to render invisible"
"antaradhāyati"	"antaradhāyati"	"To vanish, to hide oneself"
"antarantarā"	"antarantarā"	"From time to time, at intervals"
"antarantare"	"antarantare"	"From time to time, at intervals"
"antarantarena"	"antarantarena"	"In the intervals of, among, between"
"antaravassa"	"antaravassaṃ"	"see <see>anto</see>"
"antaravāsaka"	"antaravāsako"	"An under-garment"
"antaravīthī"	"antaravīthī"	"see <see>anto</see>"
"antarahita"	"antarahito"	"Vanished, disappearing, hidden"
"antarā"	"antarā"	"Between, on the way"
"antarādhāna"	"antarādhānaṃ"	"Disappearance, covering"
"antarāpaṇata"	"antarāpaṇato"	"From a shop, from the bazaar"
"antarāparinibbāyī"	"antarāparinibbāyī"	"Technical name for one of the five sorts of anāgāmī, which see. Explained to mean one who dies and attains nirvāṇa before half the age he should have lived in a brahma world is expired"
"antarāyika"	"antarāyiko"	"Causing an obstacle, impeding, injurious"
"antarāya"	"antarāyo"	"Obstacle, prevention, hindrance; danger, accident; end"
"antarārati"	"antarārati"	"To run into danger"
"antarita"	"antarito"	"Hidden"
"antarīpa"	"antarīpaṃ"	"An island"
"antarīya"	"antarīyaṃ"	"An under garment"
"antare"	"antare"	"Between; among; during, while; within, in"
"antarena"	"antarena"	"Between; except"
"antalikkha"	"antalikkhaṃ"	"The sky, the air"
"antavaṇṇa"	"antavaṇṇo"	"A sudra, shūdra or sūdra"
"antika"	"antikaṃ"	"Vicinity"
"antika"	"antiko"	"Last, final"
"antimaka"	"antimako"	"Final, last"
"antima"	"antimo"	"Final, last"
"antiya"	"antiyo"	"Final, last"
"antepura"	"antepuraṃ"	"Royal precincts, royal citadel or palace; that part of the palace set apart for the royal ladies, harem"
"antepurika"	"antepuriko"	"Belonging to a royal gyneceum"
"antevāsika"	"antevāsiko"	"A pupil"
"antevāsī"	"antevāsī"	"A pupil"
"anta"	"anto"	"End; limit, boundary; proximity, side; destruction, death; lowest, inferior; interior"
"anta"	"anto"	"Within, in, inside"
"antokappa"	"antokappo"	"see <see>kappo</see>"
"antogata"	"antogato"	"Contained in i.e. antaggato"
"antogadha"	"antogadho"	"Contained in, being among, see <see>ogadha</see>"
"antorukkhatā"	"antorukkhatā"	"Being among trees"
"antovisati"	"antovisati"	"To enter"
"andu"	"andu"	"A chain"
"anduka"	"anduko"	"An elephant's foot chain"
"andhakāra"	"andhakāro"	"Darkness"
"andhakiya"	"andhakiyo"	"and (andhako)Belonging to the Āndhra country"
"andhantama"	"andhantamaṃ"	"and (andhantamo)Thick darkness"
"andhabāla"	"andhabālo"	"Silly, stupid, doting"
"andhabhūta"	"andhabhūto"	"Blind, in darkness, unenlightened"
"andha"	"andho"	"Blind"
"anna"	"annaṃ"	"Food; boiled rice"
"annā"	"annā"	"A mother"
"anvagā"	"anvagā"	"see <see>anveti</see>"
"anvaḍḍhamāsa"	"anvaḍḍhamāsaṃ"	"Every fortnight, twice a month"
"anvaddhamāsa"	"anvaddhamāsaṃ"	"Every fortnight, twice a month"
"anvaya"	"anvayo"	"Connection, race, lineage, family; succession"
"anvavasita"	"anvavasito"	"Situated on or near"
"anvācaya"	"anvācayo"	"Adding an object of secondary import, a function of the particle ca"
"anvāya"	"anvāya"	"It seems to mean following upon, in consequence of, after, attaining udergoing, experiencing"
"anvāssavati"	"anvāssavati"	"To flow from, to result from"
"anvāhata"	"anvāhato"	"Struck, agitated"
"anvita"	"anvito"	"Possessed of"
"anveti"	"anveti"	"To follow"
"anvesati"	"anvesati"	"To seek; to search"
"anvesanā"	"anvesanā"	"Search"
"anha"	"anho"	"and (-aṇho)A substitute for ahaṃ, ""day"", in the latter part of a few compounds, pubbanho, forenoon; majjhanho, noon; aparaṇho, afternoon; sāyaṇho, evening"
"anākula"	"anākulo"	"Untroubled, quiet, peaceful"
"anāgata"	"anāgato"	"Not come, not arrived; future"
"anāgamana"	"anāgamanaṃ"	"Not returning"
"anāgāmiphala"	"anāgāmiphalaṃ"	"Fruition of the state of anāgāmī"
"anāgāmimagga"	"anāgāmimaggo"	"The path of one that does not return"
"anāgāmī"	"anāgāmī"	"One who does not return. This is the technical term for one who has entered the third of the four maggas, or paths to nirvāṇa. He is so called because he cannot again be born in the world of men or of devas, but only in a brahma world, from which he may attain nirvāṇa."
"anāgāriya"	"anāgāriyo"	"Not living in a house, houseless, homeless, recluse"
"anāgāra"	"anāgāro"	"Houseless, homeless"
"anācariyaka"	"anācariyako"	"Without a master or teacher, self-taught"
"anācāra"	"anācāro"	"Bad conduct, bad manners"
"anātura"	"anāturo"	"Healthy"
"anāthapiṇḍika"	"anāthapiṇḍiko"	"Feeder of the poor, surname of an eminent lay disciple of Buddha; his name was Sudatta."
