root_key	root_group	root_sign	root_meaning	sanskrit_root	sanskrit_root_class	sanskrit_root_meaning	pali_root_family	sanskrit_root_family	sanskrit_dump
√bhar	1	a	carry, support	√bhṛ	1	bear	saṃ √bhar	sambhṛ	sambharaṇa, sambhāra, sambhṛta
√bhas 1	3	ya	fall down	√bhraś √bhraṅś	1, 4	fall	√bhas	bhraṃś	bhraśat, bhraśamāna, bhraṣṭā
√bhas 1	3	ya	fall down	√bhraś √bhraṅś	1, 4	fall	ava √bhas		ava + bhraṣṭā
√bhas 1	3	ya	fall down	√bhraś √bhraṅś	1, 4	fall	pa √bhas	prabhraṃś	pra + bhraś
√bhas 1	3	ya	fall down	√bhraś √bhraṅś	1, 4	fall	pari √bhas	paribhraṃś	+ bhraṣṭā
√bhas 2	1	a	make ashes	bhas	-	ashes	√bhas		bhasman
√bhā	1	a	shine, speak	√bhā	2	shine	√bhā	bhā	abhāsīt, ābhāsīt, bhāti, bhānu, bhānumat, bhāṣiṣyati, bhāṣiṣyasi
√bhā	1	a	shine, speak	√bhā	2	shine	anu pa √bhā	anuprabhā	anuprabhāti
√bhā	1	a	shine, speak	√bhā	2	shine	apa anu √bhā		apabhāṣ
√bhā	1	a	shine, speak	√bhā	2	shine	ā √bhā	ābhā	ābha, ābhāti
√bhā	1	a	shine, speak	√bhā	2	shine	upa ni √bhā	nirbhā	upanibha
√bhā	1	a	shine, speak	√bhā	2	shine	ni √bhā	nirbhā	nibha, nirbhāti
√bhā	1	a	shine, speak	√bhā	2	shine	pa √bhā	prabhā	a + prabha, a + prabhāsa, niṣprabha, prabhā, prabhāta, prabhāvatī, suprabhāta
√bhā	1	a	shine, speak	√bhā	2	shine	pati √bhā	pratibhā	na + pratibhāti, pratibhāti, pratibhāna
√bhā	1	a	shine, speak	√bhā	2	shine	vi √bhā	vibhā	vibhāta, vibhāti, vibhāyate
√bhā	1	a	shine, speak	√bhā	2	shine	saṃ ni √bhā	nirbhā	saṃnibha
