pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
suriya 1,masc,sun,PAT PK,dhammayuttikapubbakiccaṃ,"tattha purimesu catūsu kiccesu padīpakiccaṃ idāni <b>suriy</b>'ālokassa atthitāya n'atthi, aparāni tīṇi bhikkhūnaṃ vattaṃ jānantehi bhikkhūhi katāni pariniṭṭhitāni honti.",Trad,,"iminā puññakammena upajjhāyā guṇ'uttarā, ācariy'ūpakārā ca mātāpitā ca ñātakā, <b>suriyo</b> candimā rājā, guṇavantā narā'pi ca",VIN PAT PC 22,atthaṅgata sikkhāpada,"sammato'pi ce bhikkhu atthaṅ'gate <b>suriye</b> bhikkhuniyo ovadeyya, pācittiyaṃ.",VIN4.1.1,bodhikathā,"yadā have pātubhavanti dhammā,
ātāpino jhāyato brāhmaṇassa,
vidhūpayaṃ tiṭṭhati mārasenaṃ,
<b>suriyo</b>'va obhāsayam'antalikkhan'ti."
sekkha,masc,trainee; apprentice; learner; (comm) seven stages of a noble person before arahantship,MN107,gaṇakamoggallānasuttaṃ,ye kho te bhikkhū <b>sekkhā</b> apattamānasā anuttaraṃ yogakkhemaṃ patthayamānā viharanti tesu me ayaṃ evarūpī anusāsanī hoti.,DS1,tikamātikā,<b>sekkhā</b> dhammā. asekkhā dhammā. n'eva <b>sekkhā</b> n'āsekkhā dhammā.,MN1,mūlapariyāyasuttaṃ,"yo'pi so, bhikkhave, bhikkhu <b>sekkho</b> appattamānaso anuttaraṃ yogakkhemaṃ patthayamāno viharati, so'pi pathaviṃ pathavito abhijānāti, pathaviṃ pathavito abhiññāya pathaviṃ mā maññi",SN12.31,bhūtasuttaṃ,"tadāhāranirodhā yaṃ bhūtaṃ taṃ nirodhadhamman'ti yathābhūtaṃ sammappaññāya disvā nirodhadhammassa nibbidāya virāgāya nirodhāya paṭipanno hoti. evaṃ kho, bhante, <b>sekkho</b> hoti."
seti 2,pr,sleeps,DHP168,lokavaggo,"uttiṭṭhe nappamajjeyya,
dhammaṃ sucaritaṃ care,
dhammacārī sukhaṃ <b>seti</b>,
asmiṃ loke paramhi ca.",SN1.71,chetvāsuttaṃ,"kiṃ'su chetvā sukhaṃ <b>seti</b>,
kiṃ'su chetvā na socati,
kissa'ssu ekadhammassa,
vadhaṃ rocesi gotamā'ti.",AN3.35,hatthakasuttaṃ,"kacci, bhante, bhagavā sukham'asayitthā'ti? evaṃ, kumāra, sukham'asayitthaṃ. ye ca pana loke sukhaṃ <b>senti</b>, ahaṃ tesaṃ aññataro'ti",,,
sotthāna,nt,safety; sanctuary; well-fare; well-being; blessing,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","bahū devā manussā ca,
maṅgalāni acintayuṃ,
ākaṅkhamānā <b>sotthānaṃ</b>,
brūhi maṅgalam'uttamaṃ.",AN8.49,paṭhamaidhalokikasuttaṃ,"saddhā sīlena sampannā,
vadaññū vītamaccharā,
niccaṃ maggaṃ visodheti,
<b>sotthānaṃ</b> samparāyikaṃ.",,,,,,
vatta 1.1,nt,custom; practice; way of life; behaviour,TH257,pārāpariyattheragāthā,"saritvā pubbake yogī,
tesaṃ <b>vattam</b>'anussaraṃ,
kiñ'cā'pi pacchimo kālo,
phuseyya amataṃ padaṃ.",ANa3.68,kathāvatthusuttavaṇṇanā,"paṭipadāya na saṇṭhātī'ti paṭipattiyaṃ na tiṭṭhati, <b>vattaṃ</b> ajānitvā apucchitabbaṭṭhāne pucchatī'ti attho. ayaṃ pañho nāma cetiy'aṅgaṇe pucchitena na kathetabbo, tathā bhikkhācāramagge gāmaṃ piṇḍāya caraṇakāle.",,,,,,
vigatamiddha,adj,without drowsiness; with no lethargy,SNP8,mettasuttaṃ,"tiṭṭhañ'caraṃ, nisinno vā, sayāno vā,
yāvat'assa <b>vigatamiddho</b>,
etaṃ satiṃ adhiṭṭheyya,
brahmam'etaṃ vihāraṃ idha'm'āhu.",,,,,,,,,
vinayadhara,masc,expert in monastic law,AN4.180,mahāpadesasuttaṃ,asukasmiṃ nāma āvāse sambahulā therā bhikkhū viharanti bahussutā āgat'āgamā dhammadharā <b>vinayadharā</b> mātikādharā. tesaṃ me therānaṃ sammukhā sutaṃ sammukhā paṭiggahitaṃ,AN10.8,jhānasuttaṃ,"yato ca kho, bhikkhave, bhikkhu saddho ca hoti, sīlavā ca, bahussuto ca, dhammakathiko ca, paris'āvacaro ca, visārado ca parisāya dhammaṃ deseti, <b>vinayadharo</b> ca … evaṃ so ten'aṅgena paripūro hoti.",AN5.59,paṭhamavuḍḍhapabbajitasuttaṃ,"dullabho, bhikkhave, vuḍḍhapabbajito nipuṇo, dullabho ākappasampanno, dullabho bahussuto, dullabho dhammakathiko, dullabho <b>vinayadharo</b>.",VIN PAT PC 71,sahadhammika sikkhāpada,"na tāv'āhaṃ, āvuso, etasmiṃ sikkhāpade sikkhissāmi yāva na aññaṃ bhikkhuṃ, byattaṃ <b>vinayadharaṃ</b>, paripucchāmī'ti"
vimuccati,pr,is released (from); is free (from),MN39,mahāassapurasuttaṃ,tassa evaṃ jānato evaṃ passato kām'āsavā'pi cittaṃ vimuccati bhav'āsavā'pi cittaṃ <b>vimuccati</b> avijj'āsavā'pi cittaṃ vimuccati,SN22.59,anattalakkhaṇasuttaṃ,"nibbindaṃ virajjati, virāgā <b>vimuccati</b>. vimuttasmiṃ vimuttam'iti ñāṇaṃ hoti. 'khīṇā jāti vusitaṃ brahmacariyaṃ kataṃ karaṇīyaṃ n'āparaṃ itthattāyā'ti pajānātī'ti.",,,,,,
visuddha 1,pp,cleansed; purified; refined,Thai,,"namo mahāsaṅghassā'pi <b>visuddha</b>sīladiṭṭhino, namo omāty'āraddhassa ratanattayassa sādhukaṃ",MN40,cūḷāssapurasuttaṃ,"so sabbehi imehi pāpakehi akusalehi dhammehi <b>visuddham</b>'attānaṃ samanupassati, vimuttam'attānaṃ samanupassati.",SNP32,sabhiyasuttaṃ,"kappāni viceyya kevalāni,
saṃsāraṃ dubhayaṃ cut'ūpapātaṃ,
vigatarajam'anaṅgaṇaṃ <b>visuddhaṃ</b>,
pattaṃ jātikhayaṃ tam'āhu buddhan'ti.",,,
vivecetuṃ,inf,to separate (from); to dissuade (from),MN22,alagaddūpamasuttaṃ,"yato kho te bhikkhū n'āsakkhiṃsu ariṭṭhaṃ bhikkhuṃ gaddhabādhipubbaṃ etasmā pāpakā diṭṭhigatā <b>vivecetuṃ</b>, atha kho te bhikkhū yena bhagavā ten'upasaṅkamiṃsu",,,,,,,,,
viheṭhayanta,prp,harming; vexing; annoying; troubling,DHP184,buddhavaggo,"khantī paramaṃ tapo titikkhā,
nibbānaṃ paramaṃ vadanti buddhā,
na hi pabbajito par'ūpaghātī,
samaṇo hoti paraṃ <b>viheṭhayanto</b>.",,,,,,,,,
vutta 2.1,pp,said; told; spoken; mentioned,SNP13,"ratanasuttaṃ
cūḷavaggo 1","kiñ'cā'pi so kammaṃ karoti pāpakaṃ, kāyena vācā'uda cetasā vā.
abhabbo so tassa paṭicchadāya, abhabbatā diṭṭhapadassa <b>vuttā</b>.",MN74,dīghanakhasuttaṃ,"evaṃ vimuttacitto kho, aggivessana, bhikkhu na kenaci saṃvadati, na kenaci vivadati, yañ'ca loke <b>vuttaṃ</b> tena voharati, aparāmasan'ti.",ITI87,andhakaraṇasuttaṃ,"ayam'pi attho <b>vutto</b> bhagavatā, iti me sutan'ti.",VIN PAT PC 68,ariṭṭha sikkhāpada,tath'āhaṃ bhagavatā dhammaṃ desitaṃ ājānāmi yathā ye'me antarāyikā dhammā <b>vuttā</b> bhagavatā te paṭisevato n'ālaṃ antarāyāyā'ti
haritabba,ptp,could be carried; can be taken,VIN1.4.2.6,eḷakalomasikkhāpadaṃ,paṭiggahetvā tiyojanaparamaṃ sahatthā haritabbānī'ti tiyojanaparamatā sahatthā <b>haritabbāni</b>.,VIN PAT NP 16,eḷakalomasikkhāpadaṃ,"bhikkhuno pan'eva addhānamaggappaṭipannassa eḷakalomāni uppajjeyyuṃ, ākaṅkhamānena bhikkhunā paṭiggahetabbāni, paṭiggahetvā tiyojanaparamaṃ sahatthā <b>haritabbāni</b> asante hārake.",,,,,,
hāraka 1,masc,carrier; bearer,VIN PAT NP 16,eḷakalomasikkhāpadaṃ,"bhikkhuno pan'eva addhānamaggappaṭipannassa eḷakalomāni uppajjeyyuṃ, ākaṅkhamānena bhikkhunā paṭiggahetabbāni, paṭiggahetvā tiyojanaparamaṃ sahatthā haritabbāni asante <b>hārake</b>.",VIN PAT PA 3,manussaviggahasikkhāpadaṃ,"yo pana bhikkhu sañcicca manussaviggahaṃ jīvitā voropeyya, sattha<b>hārakaṃ</b> v'āssa pariyeseyya, maraṇavaṇṇaṃ vā saṃvaṇṇeyya, maraṇāya vā samādapeyya",,,,,,
