pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
māsaparamaṃ,ind,for a month at the most; for a maximum of one month,VIN PAT NP 3,akālacīvarasikkhāpadaṃ,"no c'assa pāripūri, <b>māsaparamaṃ</b> tena bhikkhunā taṃ cīvaraṃ nikkhipitabbaṃ ūnassa pāripūriyā satiyā paccāsāya. tato ce uttari nikkhipeyya satiyā'pi paccāsāya, nissaggiyaṃ pācittiyaṃ.",,,,,,,,,
muñcitvā 1,abs,having released; having let go,DHPa2.26.21,pabbhāravāsī tissatthera vatthu,"bhante, idaṃ udakaṃ dārakassa sīse āsiñcāmā'ti āpucchitvā, tena hi āsiñcathā'ti vutte tathā akāsi. sā devatā tāva'd'eva taṃ <b>muñcitvā</b> gantvā leṇadvāre aṭṭhāsi.",SN12.61,assutavāsuttaṃ,seyyathā'pi bhikkhave makkaṭo araññe pavane caramāno sākhaṃ gaṇhati taṃ <b>muñcitvā</b> aññaṃ gaṇhati taṃ <b>muñcitvā</b> aññaṃ gaṇhati,,,,,,
methuna 1,adj,sexual,VIN PAT PA 1,methunadhammasikkhāpadaṃ,"yo pana bhikkhu bhikkhūnaṃ sikkhāsājīvasamāpanno sikkhaṃ appaccakkhāya dubbalyaṃ anāvikatvā <b>methunaṃ</b> dhammaṃ paṭiseveyya, antamaso tiracchānagatāya'pi, pārājiko hoti asaṃvāso.",SNP37,"nālakasuttaṃ
mahāvaggo 11","virato <b>methunā</b> dhammā,
hitvā kāme paropare,
aviruddho asāratto,
pāṇesu tasathāvare.",AN7.50,methunasuttaṃ,"ayaṃ vuccati, brāhmaṇa, aparisuddhaṃ brahmacariyaṃ carati, saṃyutto <b>methunena</b> saṃyogena.",,,
yakkhī,fem,female supernatural being; female spirit; daemoness,VIN1.2.2,kāyasaṃsaggasikkhāpadaṃ,"mātugāmo nāma manuss'itthī, na <b>yakkhī</b> na petī, na tiracchānagatā. antamaso tadahujātā'pi dārikā, pag'eva mahattarī.",,,,,,,,,
yattha tattha,idiom,where … there,VIN PAT SA,saṅghādisesuddeso,"parivutthaparivāsena bhikkhunā uttari chārattaṃ bhikkhumānattāya paṭipajjitabbaṃ, ciṇṇamānatto bhikkhu <b>yattha</b> siyā vīsatigaṇo bhikkhusaṅgho, <b>tattha</b> so bhikkhu abbhetabbo.",DN4.6,soṇadaṇḍasuttaṃ,<b>yattha</b> sīlaṃ <b>tattha</b> paññā <b>yattha</b> paññā <b>tattha</b> sīlaṃ,,,,,,
yannūnāhaṃ,sandhi,what if I were to; let me; I shall; perhaps I,MN27,cūḷahatthipadopamasuttaṃ,<b>yan'nūn'āhaṃ</b> kesamassuṃ ohāretvā kāsāyāni vatthāni acchādetvā agārasmā anagāriyaṃ pabbajeyyan'ti.,,,,,,,,,
yāgu,fem,rice gruel; congee,AN5.207,yāgusuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā <b>yāguyā</b>. katame pañca? khuddaṃ paṭihanati, pipāsaṃ paṭivineti, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca ānisaṃsā <b>yāguyā</b>'ti.",VIN4.1.15,upajjhāya vatta kathā,"sace <b>yāgu</b> hoti, bhājanaṃ dhovitvā yāgu upanāmetabbā. yāguṃ pītassa udakaṃ datvā bhājanaṃ paṭiggahetvā nīcaṃ katvā sādhukaṃ appaṭighaṃsantena dhovitvā paṭisāmetabbaṃ.",ANa3.68,kathāvatthusuttaṃvaṇṇanā,āsanasālāya nisinnakāle <b>yāguṃ</b> vā bhattaṃ vā gahetvā nisinnakāle paribhuñjitvā nisinnakāle divāvihāraṭṭhānagamanakāle'pi.,,,
yāma 1,masc,watch (of the night); one eighth of the day; about three hours,MN107,gaṇakamoggallānasuttaṃ,rattiyā paṭhamaṃ <b>yāmaṃ</b> caṅkamena nisajjāya āvaraṇīyehi dhammehi cittaṃ parisodhehi,VIN1.0,verañjakaṇḍaṃ,ayaṃ kho me brāhmaṇa rattiyā pacchime <b>yāme</b> tatiyā vijjā adhigatā avijjā vihatā vijjā uppannā tamo vihato āloko uppanno,,,,,,
yāva tāva,idiom,as long as … then; as far as ... that much; until ... to that extent,MN130,devadūtasuttaṃ,"so tattha dukkhā tibbā kharā kaṭukā vedanā vedeti, na ca <b>tāva</b> kālaṅ'karoti <b>yāva</b> na taṃ pāpakammaṃ byantīhoti.",DHP284,maggavaggo,"<b>yāva</b> hi vanatho na chijjati, aṇumatto'pi narassa nārisu,
paṭibaddhamano'va <b>tāva</b> so, vaccho khīrapako'va mātari.",,,,,,
yāva 1,ind,as long as; as far as; so much so; up to; until; from … to,Sri Lanka,,"iminā puññakammena mā me bālasamāgamo. sataṃ samāgamo hotu, <b>yāva</b> nibbānapattiyā.",AN7.23,paṭhamasattakasuttaṃ,"<b>yāva</b>kīvañca bhikkhave bhikkhū abhiṇhaṃ sannipātā bhavissanti sannipātabahulā, vuddhi'y'eva bhikkhave bhikkhūnaṃ pāṭikaṅkhā no parihāni",DHP284,maggavaggo,"<b>yāva</b> hi vanatho na chijjati, aṇumatto'pi narassa nārisu,
paṭibaddhamano'va tāva so, vaccho khīrapako'va mātari.",MN39,mahāassapurasuttaṃ,tāni <b>yāva</b> ca aggā <b>yāva</b> ca mūlā sītena vārinā abhisannāni parisannāni paripūrāni paripphuṭāni
yena tena,idiom,where … there,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4",atha kho aññatarā devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ jetavanaṃ obhāsetvā <b>yena</b> bhagavā <b>ten</b>'upasaṅkami,SN35.240,kummopamasuttaṃ,"siṅgālo'pi kho, bhikkhave, addasa kummaṃ kacchapaṃ dūrato'va gocarapasutaṃ. disvāna <b>yena</b> kummo kacchapo <b>ten</b>'upasaṅkami.",,,,,,
yena 3,ind,where; wherever; in which direction; to; towards,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4",atha kho aññatarā devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ jetavanaṃ obhāsetvā <b>yena</b> bhagavā ten'upasaṅkami,SN35.240,kummopamasuttaṃ,"siṅgālo'pi kho, bhikkhave, addasa kummaṃ kacchapaṃ dūrato'va gocarapasutaṃ. disvāna <b>yena</b> kummo kacchapo tena-upasaṅkami.",SN47.10,bhikkhunupassayasuttaṃ,atha kho āyasmā ānando pubb'aṇhasamayaṃ nivāsetvā pattacīvaram'ādāya <b>yena</b> aññataro bhikkhun'upassayo ten'upasaṅkami,MN39,mahāassapurasuttaṃ,seyyathā'pi puriso dāso assa anatt'ādhīno par'ādhīno na <b>yena</b>kāmaṃgamo. so aparena samayena tamhā dāsabyā mucceyya
ratti,fem,night,MN107,gaṇakamoggallānasuttaṃ,<b>rattiyā</b> majjhimaṃ yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4",atha kho aññatarā devatā abhikkantāya <b>rattiyā</b> abhikkantavaṇṇā kevalakappaṃ jetavanaṃ obhāsetvā yena bhagavā ten'upasaṅkami,DHP60,bālavaggo,"dīghā jāgarato <b>ratti</b>,
dīghaṃ santassa yojanaṃ,
dīgho bālānaṃ saṃsāro,
saddhammaṃ avijānataṃ.",,,
rukkhamūla,nt,foot of a tree; base of a tree,MN118,ānāpānassatisuttaṃ,"bhikkhu araññagato vā <b>rukkhamūla</b>gato vā suññ'āgāragato vā nisīdati, pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.",TH257,pārāpariyattheragāthā,"araññe <b>rukkhamūlesu</b>, kandarāsu guhāsu ca.
vivekam'anubrūhantā, vihaṃsu tap'parāyaṇā",AN5.73,paṭhamadhammavihārīsuttaṃ,"etāni, bhikkhu, <b>rukkhamūlāni</b>, etāni suññ'āgārāni. jhāyatha, bhikkhu, mā pamād'attha, mā pacchā vippaṭisārino ahuvattha. ayaṃ vo amhākaṃ anusāsanī'ti.",MN62,mahārāhulovādasuttaṃ,"atha kho āyasmā rāhulo, ko n'ajja bhagavatā sammukhā ovādena ovadito gāmaṃ piṇḍāya pavisissatī'ti tato paṭinivattitvā aññatarasmiṃ <b>rukkhamūle</b> nisīdi"
ruci,fem,preference; choice; liking; approval,SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","sakañ'hi diṭṭhiṃ katham'accayeyya,
chand'ānunīto <b>ruciyā</b> niviṭṭho,
sayaṃ samattāni pakubbamāno,
yathā hi jāneyya tathā vadeyya.",VIN PAT SA 11,bhedānuvattakasikkhāpadaṃ,"te evaṃ vadeyyuṃ m'āyasmanto etaṃ bhikkhuṃ kiñci avacuttha, dhammavādī c'eso bhikkhu, vinayavādī c'eso bhikkhu, amhākañ'c'eso bhikkhu chandañ'ca <b>ruciñ</b>'ca ādāya voharati",,,,,,
sañcaritta,nt,matchmaking; carrying proposals,VIN PAT SA 5,sañcarittasikkhāpadaṃ,"yo pana bhikkhu <b>sañcarittaṃ</b> samāpajjeyya itthiyā vā purisamatiṃ purisassa vā itthimatiṃ, jāyattane vā jārattane vā, antamaso taṅ'khaṇikāya'pi, saṅghādiseso.",,,,,,,,,
sata 1.1,pp,mindful; present; attentive,MN107,gaṇakamoggallānasuttaṃ,rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya <b>sato</b> sampajāno uṭṭhānasaññaṃ manasikaritvā,MN118,ānāpānassatisuttaṃ,"so <b>sato</b>'va assasati, <b>sato</b>'va passasati. dīghaṃ vā assasanto dīghaṃ assasāmī'ti pajānāti, dīghaṃ vā passasanto dīghaṃ passasāmī'ti pajānāti",SNP70,"mogharāja māṇava pucchā
pārāyanavaggo 15","suññato lokaṃ avekkhassu,
mogharāja sadā <b>sato</b>,
att'ānudiṭṭhiṃ ūhacca,
evaṃ maccutaro siyā,
evaṃ lokaṃ avekkhantaṃ,
maccurājā na passatī'ti.",SNP39,"kāmasuttaṃ
aṭṭhakavaggo 1","yo kāme parivajjeti,
sappass'eva padā siro,
so'maṃ visattikaṃ loke,
<b>sato</b> samativattati."
sandassetvā,abs,having instructed; having explained,MN91,brahmāyusuttaṃ,"so taṃ parisaṃ dhammiyā kathāya <b>sandassetvā</b> samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāy'āsanā pakkamati. so n'ātisīghaṃ gacchati, n'ātisaṇikaṃ gacchati, na ca muccitu'kāmo gacchati.",,,,,,,,,
sabbattha 1,ind,everywhere; every place,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","etādisāni katvāna, <b>sabbattha</b>'m'aparājitā.
<b>sabbattha</b> sotthiṃ gacchanti, tan'tesaṃ maṅgalam'uttaman'ti.",SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","<b>sabbattha</b> munī anissito,
na piyaṃ kubbati no'pi appiyaṃ,
tasmiṃ paridevamaccharaṃ,
paṇṇe vāri yathā na limpati.",DHP193,buddhavaggo,"dullabho puris'ājañño,
na so <b>sabbattha</b> jāyati,
yattha so jāyati dhīro,
taṃ kulaṃ sukham'edhati.",DHP83,paṇḍitavaggo,"<b>sabbattha</b> ve sappurisā cajanti, na kāmakāmā lapayanti santo,
sukhena phuṭṭhā atha vā dukhena, na ucc'āvacaṃ paṇḍitā dassayanti."
sabbanimitta,nt,all objects; all signs; all mental images,AN3.32,ānandasuttaṃ,"siyā nu kho, bhante, bhikkhuno tathārūpo samādhipaṭilābho yathā ... bahiddhā ca <b>sabbanimittesu</b> ahaṅ'kāramamaṅ'kāramān'ānusayā n'āssu",MN43,mahāvedallasuttaṃ,"kati pan'āvuso, paccayā animittāya cetovimuttiyā ṭhitiyā'ti? tayo kho, āvuso, paccayā animittāya cetovimuttiyā ṭhitiyā, <b>sabbanimittānañ</b>'ca amanasikāro, animittāya ca dhātuyā manasikāro, pubbe ca abhisaṅkhāro.",SN22.92,dutiyarāhulasuttaṃ,imasmiñ'ca saviññāṇake kāye bahiddhā ca <b>sabbanimittesu</b> ahaṅ'kāramamaṅ'kāramān'āpagataṃ mānasaṃ hoti vidhā samatikkantaṃ santaṃ suvimuttan'ti.,SN35.80,dutiyāvijjāpahānasuttaṃ,"so sabbaṃ dhammaṃ abhijānāti, sabbaṃ dhammaṃ abhiññāya sabbaṃ dhammaṃ parijānāti, sabbaṃ dhammaṃ pariññāya <b>sabbanimittāni</b> aññato passati"
samādapetvā,abs,having aroused; having encouraged,MN91,brahmāyusuttaṃ,"so taṃ parisaṃ dhammiyā kathāya sandassetvā <b>samādapetvā</b> samuttejetvā sampahaṃsetvā uṭṭhāy'āsanā pakkamati. so n'ātisīghaṃ gacchati, n'ātisaṇikaṃ gacchati, na ca muccitu'kāmo gacchati.",,,,,,,,,
samāpajjati 2,pr,engages (in); practices; performs,VIN PAT SA 2,kāyasaṃsaggasikkhāpadaṃ,"yo pana bhikkhu otiṇṇo vipariṇatena cittena mātugāmena saddhiṃ kāyasaṃsaggaṃ <b>samāpajjeyya</b> hatthaggāhaṃ vā veṇiggāhaṃ vā aññatarassa vā aññatarassa vā aṅgassa parāmasanaṃ, saṅghādiseso.",VIN PAT SA 5,sañcarittasikkhāpadaṃ,"yo pana bhikkhu sañcarittaṃ <b>samāpajjeyya</b> itthiyā vā purisamatiṃ purisassa vā itthimatiṃ, jāyattane vā jārattane vā, antamaso taṅ'khaṇikāya'pi, saṅghādiseso.",VIN PAT NP 19,rūpiyasaṃvohāra sikkhāpada,"yo pana bhikkhu nānappakārakaṃ rūpiyasaṃvohāraṃ <b>samāpajjeyya</b>, nissaggiyaṃ pācittiyaṃ.",,,
samāpajjitvā,abs,having entered; having attained,SN6.5,aññatarabrahmasuttaṃ,atha kho bhagavā tassa brahmuno upari vehāsaṃ pallaṅkena nisīdi tejodhātuṃ <b>samāpajjitvā</b>,AN9.36,jhānasuttaṃ,"yāni ca kho imāni, bhikkhave, nissāya dve āyatanāni, n'evasaññānāsaññ'āyatanasamāpatti ca saññāvedayitanirodho ca, jhāyīh'ete, bhikkhave, samāpattikusalehi samāpattivuṭṭhānakusalehi <b>samāpajjitvā</b> vuṭṭhahitvā sammā akkhātabbānī'ti vadāmī'ti.",,,,,,
samāpatti 1,fem,attainment; meditation attainment,SN34.1,samādhimūlakasamāpattisuttaṃ,"evam'eva kho, bhikkhave, yv'āyaṃ jhāyī samādhismiṃ samādhikusalo ca hoti samādhismiṃ <b>samāpatti</b>kusalo ca ayaṃ imesaṃ catunnaṃ jhāyīnaṃ aggo ca seṭṭho ca mokkho ca uttamo ca pavaro cā'ti.",MN43,mahāvedallasuttaṃ,"dve kho, āvuso, paccayā animittāya cetovimuttiyā <b>samāpattiyā</b>, sabbanimittānañ'ca amanasikāro, animittāya ca dhātuyā manasikāro.",AN9.36,jhānasuttaṃ,"iti kho, bhikkhave, yāvatā saññā<b>samāpatti</b> tāvatā aññāpaṭivedho",,,
samuttejetvā,abs,having fired up; having enthused,MN91,brahmāyusuttaṃ,"so taṃ parisaṃ dhammiyā kathāya sandassetvā samādapetvā <b>samuttejetvā</b> sampahaṃsetvā uṭṭhāy'āsanā pakkamati. so n'ātisīghaṃ gacchati, n'ātisaṇikaṃ gacchati, na ca muccitu'kāmo gacchati.",,,,,,,,,
samuppāda 2,masc,issue; conflict; something which arises,SN55.23,godhasakkasuttaṃ,"idha, bhante, koci'd'eva dhammo <b>samuppādo</b> uppajjeyya, ekato assa bhagavā ekato bhikkhusaṅgho ca. yen'eva bhagavā ten'ev'āhaṃ assaṃ, evaṃ pasannaṃ maṃ, bhante, bhagavā dhāretu",,,,,,,,,
sampajāna 1,adj,clearly aware; fully knowing; completely comprehending,SN45.8,vibhaṅgasuttaṃ,"idha, bhikkhave, bhikkhu kāye kāy'ānupassī viharati ātāpī <b>sampajāno</b> satimā, vineyya loke abhijjhādomanassaṃ",MN107,gaṇakamoggallānasuttaṃ,rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato <b>sampajāno</b> uṭṭhānasaññaṃ manasikaritvā,,,,,,
sampahaṃsetvā,abs,having delighted; having pleased; having thrilled,MN91,brahmāyusuttaṃ,"so taṃ parisaṃ dhammiyā kathāya sandassetvā samādapetvā samuttejetvā <b>sampahaṃsetvā</b> uṭṭhāy'āsanā pakkamati. so n'ātisīghaṃ gacchati, n'ātisaṇikaṃ gacchati, na ca muccitu'kāmo gacchati.",,,,,,,,,
sā,pron,she; that; it,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ aṭṭhāsi.
ekam'antaṃ ṭhitā kho <b>sā</b> devatā bhagavantaṃ gāthāya ajjhabhāsi",SN37.34,vaḍḍhīsuttaṃ,"saddhāya sīlena ca yā'dha vaḍḍhati,
paññāya cāgena sutena c'ūbhayaṃ,
<b>sā</b> tādisī sīlavatī upāsikā,
ādīyati sāram'idh'eva attano'ti.",AN9.35,gāvīupamāsuttaṃ,<b>sā</b> purimaṃ pādaṃ na suppatiṭṭhitaṃ patiṭṭhāpetvā pacchimaṃ pādaṃ uddhareyya.,DNa16.4,mahāparinibbāna suttavaṇṇanā,<b>sā</b> pattaṃ gahetvā ākāse khipi. patto ākāse aṭṭhāsi
sākhā 1,fem,branch,SN12.61,assutavāsuttaṃ,seyyathā'pi bhikkhave makkaṭo araññe pavane caramāno <b>sākhaṃ</b> gaṇhati taṃ muñcitvā aññaṃ gaṇhati taṃ muñcitvā aññaṃ gaṇhati,SNP42,"suddhaṭṭhakasuttaṃ
aṭṭhakavaggo 4","purimaṃ pahāya aparaṃ sitāse,
ej'ānugā te na taranti saṅgaṃ,
te uggahāyanti nirassajanti,
kapī'va <b>sākhaṃ</b> pamuñcaṃ gahāyaṃ.",MN22,alagaddūpamasuttaṃ,"yaṃnūn'āhaṃ tiṇakaṭṭha<b>sākhā</b>palāsaṃ saṃkaḍḍhitvā, kullaṃ bandhitvā, taṃ kullaṃ nissāya hatthehi ca pādehi ca vāyamamāno sotthinā pāraṃ uttareyyan'ti.",,,
sikkhā 1,fem,training (in); practice (in),MN107,gaṇakamoggallānasuttaṃ,"sakkā nu kho, bho gotama, imasmim'pi dhammavinaye evam'eva anupubba<b>sikkhā</b> anupubbakiriyā anupubbapaṭipadā paññapetun'ti",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","kaṃ so <b>sikkhaṃ</b> samādāya,
ekodi nipako sato,
kammāro rajatass'eva,
niddhame malam'attano.",AN4.122,ūmibhayasuttaṃ,"so kupito anattamano <b>sikkhaṃ</b> paccakkhāya hīnāy'āvattati. ayaṃ vuccati, bhikkhave, bhikkhu ūmibhayassa bhīto sikkhaṃ paccakkhāya hīnāy'āvatto.",VIN PAT PA 1,methunadhamma sikkhāpada,"yo pana bhikkhu, bhikkhūnaṃ <b>sikkhā</b>sājīvasamāpanno, <b>sikkhaṃ</b> appaccakkhāya dubbalyaṃ anāvikatvā, methunaṃ dhammaṃ patiseveyya, antamaso tiracchānagatāya'pi, pārājiko hoti asaṃvāso."
sīhaseyyā,fem,sleeping posture of a lion,MN107,gaṇakamoggallānasuttaṃ,rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena <b>sīhaseyyaṃ</b> kappessāma pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā,,,,,,,,,
sukka 1,adj,pure; bright,DHP87,paṇḍitavaggo,"kaṇhaṃ dhammaṃ vippahāya, <b>sukkaṃ</b> bhāvetha paṇḍito,
okā anokam'āgamma, viveke yattha dūramaṃ.",SN46.2,"bojjhaṅgasaṃyuttaṃ, kāyasuttaṃ","atthi, bhikkhave, kusal'ākusalā dhammā, sāvajj'ānavajjā dhammā, hīnapaṇītā dhammā, kaṇha<b>sukka</b>sappaṭibhāgā dhammā.",AN2.9,cariyasuttaṃ,"ime kho dve <b>sukkā</b> dhammā lokaṃ na pāleyyuṃ, na'y'idha paññāyetha mātā'ti vā mātucchā'ti vā mātulānī'ti vā ācariyabhariyā'ti vā garūnaṃ dārā'ti",,,
sotthiṃ,ind,safely; well; in peace,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","etādisāni katvāna,
sabbatthamaparājitā,
sabbattha <b>sotthiṃ</b> gacchanti,
tan'tesaṃ maṅgalam'uttaman'ti.",DHP219,piyavaggo,"cirappavāsiṃ purisaṃ,
dūrato <b>sotthim</b>'āgataṃ,
ñātimittā suhajjā ca,
abhinandanti āgataṃ.",,,,,,
sodheti 1,pr,cleans; clears; purifies,DHP141,daṇḍavaggo,"na naggacariyā na jaṭā na paṅkā,
n'ānāsakā thaṇḍilasāyikā vā,
rajojallaṃ ukkuṭikappadhānaṃ,
<b>sodhenti</b> maccaṃ avitiṇṇakaṅkhaṃ.",AN5.207,yāgusuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā yāguyā. katame pañca? khuddaṃ paṭihanati, pipāsaṃ paṭivineti, vātaṃ anulometi, vatthiṃ <b>sodheti</b>, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca ānisaṃsā yāguyā'ti.",,,,,,
va 1.1,ind,like; as,DHP41,cittavaggo,"aciraṃ vat'ayaṃ kāyo, paṭhaviṃ adhisessati.
chuḍḍho apetaviññāṇo, niratthaṃ'<b>va</b> kaliṅgaraṃ.",THI73,sumedhātherīgāthā,"kāmaṃ kāmesu damassu,
tāva sunakho'<b>va</b> saṅkhalābaddho,
kāhinti khu taṃ kāmā,
chātā sunakhaṃ'va caṇḍālā.",DHP26,appamādavaggo,"pamādam'anuyuñjanti,
bālā dummedhino janā,
appamādañ'ca medhāvī,
dhanaṃ seṭṭhaṃ'<b>va</b> rakkhati.",DHP284,maggavaggo,"yāva hi vanatho na chijjati, aṇumatto'pi narassa nārisu,
paṭibaddhamano'va tāva so, vaccho khīrapako'<b>va</b> mātari."
vaccha 1.1,masc,calf; yearling; young animal,DHP284,maggavaggo,"yāva hi vanatho na chijjati,
aṇumatto'pi narassa nārisu,
paṭibaddhamano'va tāva so,
<b>vaccho</b> khīrapako'va mātari.",UD10,bāhiyasuttaṃ,atha kho bhagavā bāhiyaṃ dārucīriyaṃ iminā saṃkhittena ovādena ovaditvā pakkāmi. atha kho acirapakkantassa bhagavato bāhiyaṃ dārucīriyaṃ gāvī taruṇa<b>vacchā</b> adhipatitvā jīvitā voropesi.,SN35.241,paṭhamadārukkhandhopamasuttaṃ,"gamissanti, bhante, gāvo <b>vaccha</b>giddhiniyo'ti. niyyāteh'eva tvaṃ, nanda, sāmikānaṃ gāvo'ti.",,,
vatthi 1,fem,bladder; urinary tract,AN5.207,yāgusuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā yāguyā. katame pañca? khuddaṃ paṭihanati, pipāsaṃ paṭivineti, vātaṃ anulometi, <b>vatthiṃ</b> sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca ānisaṃsā yāguyā'ti.",,,,,,,,,
vanatha 2.1,masc,desire; craving,SNP1,"uragasuttaṃ
uragavaggo 1","yassa <b>vanatha</b>jā na santi keci,
vinibandhāya bhavāya hetukappā,
so bhikkhu jahāti orapāraṃ,
urago jiṇṇam'iva tacaṃ purāṇaṃ.",DHP284,maggavaggo,"yāva hi <b>vanatho</b> na chijjati,
aṇumatto'pi narassa nārisu,
paṭibaddhamano'va tāva so,
vaccho khīrapako'va mātari.",,,,,,
vāta 1,masc,wind,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yath'indakhīlo pathaviṃ sito siyā, catubbhi <b>vātehi</b> asampakampiyo.
tath'ūpamaṃ sappurisaṃ vadāmi, yo ariyasaccāni avecca passati.",AN3.133,lekhasuttaṃ,"seyyathā'pi, bhikkhave, pathaviyā lekhā khippaṃ lujjati <b>vātena</b> vā udakena vā, na ciraṭṭhitikā hoti, evam'evaṃ kho, bhikkhave, idh'ekacco puggalo abhiṇhaṃ kujjhati. so ca khv'assa kodho na dīgharattaṃ anuseti.",DHP7,yamakavaggo,"subh'ānupassiṃ viharantaṃ,
indriyesu asaṃvutaṃ,
bhojanamhi c'āmattaññuṃ,
kusītaṃ hīnavīriyaṃ,
taṃ ve pasahati māro,
<b>vāto</b> rukkhaṃ'va dubbalaṃ.",AN5.207,yāgusuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā yāguyā. katame pañca? khuddaṃ paṭihanati, pipāsaṃ paṭivineti, <b>vātaṃ</b> anulometi, vatthiṃ sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, pañca ānisaṃsā yāguyā'ti."
vāyamati,pr,tries (to); makes an effort (to); strives (for); exerts oneself (to),SN45.8,vibhaṅgasuttaṃ,bhikkhu anuppannānaṃ pāpakānaṃ akusalānaṃ dhammānaṃ anuppādāya chandaṃ janeti <b>vāyamati</b> vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati,SN42.3,yodhājīvasuttaṃ,"yo so yodh'ājīvo saṅgāme ussahati <b>vāyamati</b>, tam'enaṃ ussahantaṃ vāyamantaṃ pare hananti pariyāpādenti, so kāyassa bhedā paraṃ maraṇā parajitānaṃ devānaṃ sahabyataṃ upapajjatī'ti.",DHP236,malavaggo,"so karohi dīpam'attano,
khippaṃ <b>vāyama</b> paṇḍito bhava,
niddhantamalo anaṅgaṇo,
dibbaṃ ariyabhūmiṃ upehisi.",,,
vineyya 1,ger,removing; getting rid (of),SN45.8,vibhaṅgasuttaṃ,dhammesu dhamm'ānupassī viharati ātāpī sampajāno satimā <b>vineyya</b> loke abhijjhādomanassaṃ.,SNP8,mettasuttaṃ,"diṭṭhiñ'ca anupagamma, sīlavā dassanena sampanno,
kāmesu <b>vineyya</b> gedhaṃ, na hi jātu gabbhaseyyaṃ punar'etī'ti.",SNP40,"guhaṭṭhakasuttaṃ
aṭṭhakavaggo 2","ubhosu antesu <b>vineyya</b> chandaṃ,
phassaṃ pariññāya anānugiddho,
yadattagarahī tadakubbamāno,
na lippatī diṭṭhasutesu dhīro.",,,
vippahāya,ger,completely abandoning; totally renouncing,DHP87,paṇḍitavaggo,"kaṇhaṃ dhammaṃ <b>vippahāya</b>,
sukkaṃ bhāvetha paṇḍito,
okā anokam'āgamma,
viveke yattha dūramaṃ.",SNP32,sabhiyasuttaṃ,"pajjena katena attanā,
parinibbānagato vitiṇṇakaṅkho,
vibhavañ'ca bhavañ'ca <b>vippahāya</b>,
vusitavā khīṇapunabbhavo sa bhikkhu.",,,,,,
vivicca,ger,separating (from); aloof (from),SN45.8,vibhaṅgasuttaṃ,<b>vivicc</b>'eva kāmehi <b>vivicca</b> akusalehi dhammehi savitakkaṃ savicāraṃ vivekajaṃ pītisukhaṃ paṭhamaṃ jhānaṃ upasampajja viharati.,,,,,,,,,
