pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
sakkaroti,pr,honours; esteems; respects,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cirapabbajitā saṅghapitaro saṅghapariṇāyakā te <b>sakkarissanti</b> garuṃ karissanti mānessanti pūjessanti tesañ'ca sotabbaṃ maññissanti,MN5,anaṅgaṇasuttaṃ,"ṭhānaṃ kho pan'etaṃ, āvuso, vijjati yaṃ idh'ekaccassa bhikkhuno evaṃ icchā uppajjeyya, aho vata mam'eva bhikkhū <b>sakkareyyuṃ</b> garuṃ kareyyuṃ māneyyuṃ pūjeyyuṃ, na aññaṃ bhikkhuṃ bhikkhū <b>sakkareyyuṃ</b> garuṃ kareyyuṃ māneyyuṃ pūjeyyun'ti.",AN4.63,brahmasuttaṃ,"tasmā hi ne namasseyya,
<b>sakkareyya</b> ca paṇḍito,
annena atha pānena,
vatthena sayanena ca,
ucchādanena nhāpanena,
pādānaṃ dhovanena ca.",DN16.27,mahāparinibbānasuttaṃ,"so tathāgataṃ <b>sakkaroti</b> garuṃ karoti māneti pūjeti apaciyati, paramāya pūjāya."
saṅgara 1,masc,dealing; bargaining; negotiating; transacting,MN131,bhaddekarattasuttaṃ,"ajj'eva kiccam'ātappaṃ,
ko jaññā maraṇaṃ suve,
na hi no <b>saṅgaraṃ</b> tena,
mahāsenena maccunā.",,,,,,,,,
saṅgaha 1,masc,support (of); maintenance (of); looking after,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","mātāpitu upaṭṭhānaṃ,
puttadārassa <b>saṅgaho</b>,
anākulā ca kamm'antā,
etam'maṅgalam'uttamaṃ.",,,,,,,,,
saṅghapariṇāyaka,masc,leader of the community,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cirapabbajitā saṅghapitaro <b>saṅghapariṇāyakā</b> te sakkarissanti garuṃ karissanti mānessanti pūjessanti tesañ'ca sotabbaṃ maññissanti,AN11.17,gopālasuttaṃ,"idha, bhikkhave, bhikkhu ... na titthaṃ jānāti, na pītaṃ jānāti, na vīthiṃ jānāti, na gocarakusalo hoti, anavasesadohī ca hoti, ye te bhikkhū therā rattaññū cirapabbajitā saṅghapitaro <b>saṅghapariṇāyakā</b> te na atirekapūjāya pūjetā hoti.",,,,,,
saṅghapitar,masc,father of the community; community elder,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cirapabbajitā <b>saṅghapitaro</b> saṅghapariṇāyakā te sakkarissanti garuṃ karissanti mānessanti pūjessanti tesañ'ca sotabbaṃ maññissanti,,,,,,,,,
saññatta 1.2,pp,instructed; informed,VIN PAT NP 10,rājasikkhāpadaṃ,"so ce dūto taṃ veyyāvaccakaraṃ saññāpetvā taṃ bhikkhuṃ upasaṅkamitvā evaṃ vadeyya, yaṃ kho, bhante, āyasmā veyyāvaccakaraṃ niddisi, <b>saññatto</b> so mayā, upasaṅkamat'āyasmā kālena, cīvarena taṃ acchādessatī'ti.",,,,,,,,,
satimant 1,adj,mindful; fully present; attentive,SN45.8,vibhaṅgasuttaṃ,"pītiyā ca virāgā upekkhako ca viharati, sato ca sampajāno, sukhañ'ca kāyena paṭisaṃvedeti, yaṃ taṃ ariyā ācikkhanti, upekkhako <b>satimā</b> sukhavihārī'ti tatiyaṃ jhānaṃ upasampajja viharati.",SN45.8,vibhaṅgasuttaṃ,"idha, bhikkhave, bhikkhu kāye kāy'ānupassī viharati ātāpī sampajāno <b>satimā</b>, vineyya loke abhijjhādomanassaṃ",SN47.10,bhikkhunupassayasuttaṃ,avitakkomhi avicāro ajjhattaṃ <b>satimā</b> sukham'asmī'ti pajānāti,SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","ākiñcaññaṃ pekkhamāno <b>satimā</b>,
n'atthī'ti nissāya tarassu oghaṃ,
kāme pahāya virato kathāhi,
taṇhakkhayaṃ nattam'ah'ābhipassa."
satta 2.1,masc,being; living being; creature,SNP8,mettasuttaṃ,"na ca khuddaṃ samācare kiñci,
yena viññū pare upavadeyyuṃ.
sukhino vā khemino hontu,
sabbe <b>sattā</b> bhavantu sukhit'attā.",AN4.67,ahirājasuttaṃ,"sabbe <b>sattā</b> sabbe pāṇā, sabbe bhūtā ca kevalā.
sabbe bhadrāni passantu, mā kiñci pāpam'āgamā.",AN4.49,vipallāsasuttaṃ,"anicce niccasaññino,
dukkhe ca sukhasaññino,
anattani ca attā'ti,
asubhe subhasaññino,
micchādiṭṭhihatā <b>sattā</b>,
khittacittā visaññino.",SN20.2,nakhasikhasuttaṃ,"evam'eva kho, bhikkhave, appakā te <b>sattā</b> ye manussesu paccājāyanti. atha kho ete'y'eva bahutarā sattā ye aññatra manussehi paccājāyanti."
satthar 1,masc,master; teacher,MN19,dvedhāvitakkasuttaṃ,<b>satthārā</b> karaṇīyaṃ sāvakānaṃ hit'esinā anukampakena anukampaṃ upādāya,AN4.180,mahāpadesasuttaṃ," ayaṃ dhammo, ayaṃ vinayo, idaṃ <b>satthu</b>sāsanan'ti.",THI68,ekudāniyattheragāthā,"eso hi bhagavā buddho,
nadiṃ nerañjaraṃ pati,
sabbadukkhappahānāya,
dhammaṃ deseti pāṇinaṃ,
tass'āhaṃ santikaṃ gacchaṃ,
so me <b>satthā</b> bhavissati.",TH257,pārāpariyattheragāthā,"udar'āvadehakaṃ bhutvā, sayant'uttānaseyyakā.
kathaṃ vattenti paṭibuddhā, yā kathā <b>satthu</b>garahitā."
satthārā,masc,by the teacher; with the master,MN19,dvedhāvitakkasuttaṃ,"yaṃ, bhikkhave, <b>satthārā</b> karaṇīyaṃ sāvakānaṃ hit'esinā anukampakena anukampaṃ upādāya, kataṃ vo taṃ mayā.",DHPa2.26.33,jaṭilatthera vatthu,"so <b>satthārā</b> dinnanaye ṭhatvā satthāraṃ vanditvā, ajja ādiṃ katvā mama santakaṃ dasikasuttamattam'pi maṃ abhibhavitvā anekasatā'pi rājāno vā corā vā gaṇhituṃ samatthā nāma mā hontu, aggināpi mama santakaṃ mā ḍayhatu, udakenapi mā vuyhatū'ti patthanaṃ akāsi.",SN21.1,kolitasuttaṃ,"yañ'hi taṃ, āvuso, sammā vadamāno vadeyya, <b>satthārā</b> anuggahito sāvako mah'ābhiññataṃ patto'ti, mamaṃ taṃ sammā vadamāno vadeyya, satthārā anuggahito sāvako mah'ābhiññataṃ patto'ti.",,,
sadā,ind,always; ever; all the time,Trad,,"bhavatu sabbamaṅgalaṃ, rakkhantu sabbadevatā,
sabbadhamm'ānubhāvena, <b>sadā</b> sotthi bhavantu te",SNP70,"mogharāja māṇava pucchā
pārāyanavaggo 15","suññato lokaṃ avekkhassu,
mogharāja <b>sadā</b> sato,
att'ānudiṭṭhiṃ ūhacca,
evaṃ maccutaro siyā,
evaṃ lokaṃ avekkhantaṃ,
maccurājā na passatī'ti.",DHP79,paṇḍitavaggo,"dhammapīti sukhaṃ seti,
vippasannena cetasā,
ariyappavedite dhamme,
<b>sadā</b> ramati paṇḍito.",SN1.47,vanaropasuttaṃ,"papañ'ca udapānañ'ca,
ye dadanti upassayaṃ,
tesaṃ divā ca ratto ca,
<b>sadā</b> puññaṃ pavaḍḍhati."
sabbavidū 1,adj,all-knowing; omniscient,SN21.10,theranāmakasuttaṃ,"sabb'ābhibhuṃ <b>sabbaviduṃ</b> sumedhaṃ,
sabbesu dhammesu anūpalittaṃ,
sabbañ'jahaṃ taṇhākkhaye vimuttaṃ,
tam'ahaṃ naraṃ ekavihārī'ti brūmī'ti.",DHP353,taṇhāvaggo,"sabb'ābhibhū <b>sabbavidū</b>'ham'asmi,
sabbesu dhammesu anūpalitto,
sabbañ'jaho taṇhakkhaye vimutto,
sayaṃ abhiññāya kam'uddiseyyaṃ.",,,,,,
sabbābhibhū,adj,all conquering; victorious over everything,SN21.10,theranāmakasuttaṃ,"<b>sabb'ābhibhuṃ</b> sabbaviduṃ sumedhaṃ,
sabbesu dhammesu anūpalittaṃ,
sabbañ'jahaṃ taṇhākkhaye vimuttaṃ,
tam'ahaṃ naraṃ ekavihārī'ti brūmī'ti.",DHP353,taṇhāvaggo,"<b>sabb'ābhibhū</b> sabbavidū'ham'asmi,
sabbesu dhammesu anūpalitto,
sabbañ'jaho taṇhakkhaye vimutto,
sayaṃ abhiññāya kam'uddiseyyaṃ.",,,,,,
samiñjita 2,pp,bent back; folded back; flexed back,MN26,pāsarāsisuttaṃ,"atha kho, bhikkhave, brahmā sahampati, seyyathā'pi nāma balavā puriso <b>samiñjitaṃ</b> vā bāhaṃ pasāreyya, pasāritaṃ vā bāhaṃ samiñjeyya, evam'eva, brahmaloke antarahito mama purato pāturahosi.",,,,,,,,,
sāvakasaṅgha,masc,community of disciples,SN12.41,pañcaverabhayasuttaṃ,"yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā esa bhagavato <b>sāvakasaṅgho</b>, āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassa",MN27,cūḷahatthipadopamasuttaṃ,"evam'eva kho ahaṃ, bho, yato addasaṃ samaṇe gotame cattāri padāni ath'āhaṃ niṭṭham'agamaṃ, sammāsambuddho bhagavā, svākkhāto bhagavatā dhammo, suppaṭipanno bhagavato <b>sāvakasaṅgho</b>'ti.",DN16.11,mahāparinibbānasuttaṃ,"saṅghe aveccappasādena samannāgato hoti, suppaṭipanno bhagavato <b>sāvakasaṅgho</b>, ujuppaṭipanno bhagavato <b>sāvakasaṅgho</b>, ñāyappaṭipanno bhagavato <b>sāvakasaṅgho</b>, sāmīcippaṭipanno bhagavato <b>sāvakasaṅgho</b>.",,,
sīlavant,adj,virtuous; ethical; moral,SNP8,mettasuttaṃ,"diṭṭhiñ'ca anupagamma,
<b>sīlavā</b> dassanena sampanno,
kāmesu vineyya gedhaṃ,
na hi jātu gabbhaseyya punar'etī'ti.",MN107,gaṇakamoggallānasuttaṃ,"tathāgato purisadammaṃ labhitvā paṭhamaṃ evaṃ vineti, ehi tvaṃ bhikkhu <b>sīlavā</b> hohi",VIN PAT SA 4,attakāmapāricariya sikkhāpada,"etadaggaṃ, bhagini, pāricariyānaṃ yā mādisaṃ, <b>sīlavantaṃ</b> kalyāṇadhammaṃ brahmacāriṃ, etena dhammena paricareyyā'ti, methun'ūpasaṃhitena, saṅghādiseso.",,,
sukhavihārī,adj,who lives at ease; who lives comfortably; experiencing bodily pleasure,SN45.8,vibhaṅgasuttaṃ,yaṃ taṃ ariyā ācikkhanti upekkhako satimā <b>sukhavihārī</b>'ti tatiyaṃ jhānaṃ upasampajja viharissasi,,,,,,,,,
sukhitatta,adj,happy; easy going; (comm) with pleased mind,SNP8,mettasuttaṃ,"diṭṭhā vā ye ca addiṭṭhā,
ye ca dūre vasanti avidūre,
bhūtā vā sambhavesī vā,
sabbasattā bhavantu <b>sukhit'attā</b>.",,,,,,,,,
sukhī 2,masc,happy one; who is at ease; who is happy; who is comfortable,SN46.3,sīlasuttaṃ,<b>sukhino</b> cittaṃ samādhiyati,SNP8,mettasuttaṃ,"na ca khuddaṃ samācare kiñci, yena viññū pare upavadeyyuṃ.
<b>sukhino</b> vā khemino hontu, sabbe sattā bhavantu sukhit'attā.",AN4.191,sotānugatasuttaṃ,"so muṭṭhassati kālaṃ kurumāno aññataraṃ devanikāyaṃ upapajjati. tassa tattha <b>sukhino</b> dhammapadā plavanti. dandho, bhikkhave, sat'uppādo, atha so satto khippaṃ'y'eva visesagāmī hoti.",,,
suññāgāragata,adj,gone to an uninhabited place; gone to an empty dwelling,MN118,ānāpānassatisuttaṃ,"idha, bhikkhave, bhikkhu araññagato vā rukkhamūlagato vā <b>suññ'āgāragato</b> vā nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā",MN43,mahāvedallasuttaṃ,"katamā c'āvuso, suññatā cetovimutti? idh'āvuso, bhikkhu araññagato vā rukkhamūlagato vā <b>suññ'āgāragato</b> vā iti paṭisañcikkhati, suññam'idaṃ attena vā attaniyena vā'ti. ayaṃ vuccat'āvuso, suññatā cetovimutti.",,,,,,
sumedha 1,adj,wise; sage,AN4.45,rohitassasuttaṃ,"tasmā have lokavidū <b>sumedho</b>,
lok'antagū vusitabrahmacariyo,
lokassa antaṃ samitāvi ñatvā,
n'āsiṃsatī lokam'imaṃ parañ'cā'ti.",SNP67,"bhadrāvudha māṇava pucchā
pārāyanavaggo 12","okañ'jahaṃ taṇhacchidaṃ anejaṃ,
nandiñ'jahaṃ oghatiṇṇaṃ vimuttaṃ,
kappañ'jahaṃ abhiyāce <b>sumedhaṃ</b>,
sutvāna nāgassa apanamissanti ito.",SN21.10,theranāmakasuttaṃ,"sabb'ābhibhuṃ sabbaviduṃ <b>sumedhaṃ</b>,
sabbesu dhammesu anūpalittaṃ,
sabbañ'jahaṃ taṇhākkhaye vimuttaṃ,
tam'ahaṃ naraṃ ekavihārī'ti brūmī'ti.",,,
suve,ind,tomorrow,MN131,bhaddekarattasuttaṃ,"ajj'eva kiccam'ātappaṃ,
ko jaññā maraṇaṃ <b>suve</b>,
na hi no saṅgaraṃ tena,
mahāsenena maccunā.",DHP229,kodhavaggo,"yaṃ ce viññū pasaṃsanti,
anuvicca <b>suve suve</b>,
acchiddavuttiṃ medhāviṃ,
paññāsīlasamāhitaṃ.",,,,,,
seyyathāpi,sandhi,just like; as if; imagine if,MN51,kandarakasuttaṃ,"<b>seyyathā'pi</b> nāma pakkhī sakuṇo yena yen'eva ḍeti, sapattabhārova ḍeti",MN152,indriyabhāvanāsuttaṃ,"<b>seyyathā'pi</b>, ānanda, balavā puriso samiñjitaṃ vā bāhaṃ pasāreyya, pasāritaṃ vā bāhaṃ samiñjeyya.",VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro","pārājiko hotī'ti <b>seyyathā'pi</b> nāma puriso sīsacchinno abhabbo tena sarīrabandhanena jīvituṃ, evam'eva bhikkhu methunaṃ dhammaṃ paṭisevitvā assamaṇo hoti asakyaputtiyo.",,,
so 1.1,pron,he; that person; that thing,SN11.3,dhajaggasuttaṃ,iti'pi <b>so</b> bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā'ti,AN5.37,bhojanasuttaṃ,"āyudo balado dhīro, vaṇṇado paṭibhānado. sukhassa dātā medhāvī, sukhaṃ <b>so</b> adhigacchati. āyuṃ datvā balaṃ vaṇṇaṃ, sukhañ'ca paṭibhānakaṃ, dīgh'āyu yasavā hoti, yattha yatth'ūpapajjati.",MN40,cūḷāssapurasuttaṃ,"<b>so</b> sabbehi imehi pāpakehi akusalehi dhammehi visuddham'attānaṃ samanupassati, vimuttam'attānaṃ samanupassati.",DHP269,dhammaṭṭhavaggo,"pāpāni parivajjeti,
sa munī tena <b>so</b> muni,
yo munāti ubho loke,
muni tena pavuccati."
vajjadassī,adj,who sees fault,DHP76,paṇḍitavaggo,"nidhīnaṃ'va pavattāraṃ,
yaṃ passe <b>vajjadassinaṃ</b>,
niggayhavādiṃ medhāviṃ,
tādisaṃ paṇḍitaṃ bhaje,
tādisaṃ bhajamānassa,
seyyo hoti na pāpiyo.",,,,,,,,,
vā 1,ind,or; either or,SN22.59,anattalakkhaṇasuttaṃ,"taṃ kiṃ maññatha, bhikkhave, rūpaṃ niccaṃ <b>vā</b> aniccaṃ <b>vā</b>'ti? aniccaṃ, bhante.",SNP8, mettasuttaṃ,"diṭṭhā <b>vā</b> ye ca adiṭṭhā, ye ca dūre vasanti avidūre
bhūtā <b>vā</b> sambhav'esī <b>vā</b>, sabbe sattā bhavantu sukhit'attā.",SN10.5,sānusuttaṃ,"sānuṃ pabuddhaṃ vajjāsi,
yakkhānaṃ vacanaṃ idaṃ,
m'ākāsi pāpakaṃ kammaṃ,
āvi <b>vā</b> yadi <b>vā</b> raho.",MN107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, nikkujjitaṃ <b>vā</b> ukkujjeyya, paṭicchannaṃ <b>vā</b> vivareyya, mūḷhassa <b>vā</b> maggaṃ ācikkheyya, andhakāre <b>vā</b> telapajjotaṃ dhāreyya, cakkhumanto rūpāni dakkhantī'ti."
vikappa 1.1,masc,alteration (to); improvement (to); distinction (regarding),VIN PAT NP 8,paṭhamaupakkhaṭasikkhāpadaṃ,"tatra ce so bhikkhu pubbe appavārito upasaṅkamitvā cīvare <b>vikappaṃ</b> āpajjeyya, sādhu vata maṃ āyasmā iminā cīvaracetāpannena evarūpaṃ vā evarūpaṃ vā cīvaraṃ cetāpetvā acchādehī'ti",,,,,,,,,
viññū 1,adj,wise; intelligent; discerning; knowledgeable,AN10.48,pabbajitābhiṇhasuttaṃ,"kacci nu kho maṃ anuvicca <b>viññū</b> sabrahmacārī sīlato na upavadantī'ti, pabbajitena abhiṇhaṃ paccavekkhitabbaṃ.",VIN PAT PC 7,dhammadesanā sikkhāpada,"yo pana bhikkhu mātugāmassa uttarichappañcavācāhi dhammaṃ deseyya, aññatra <b>viññunā</b> purisaviggahena, pācittiyaṃ.",,,,,,
vidū 1,adj,wise; knowing; understanding,SN22.58,sammāsambuddhasuttaṃ,"tathāgato, bhikkhave, arahaṃ sammāsambuddho anuppannassa maggassa uppādetā, asañjātassa maggassa sañjanetā, anakkhātassa maggassa akkhātā maggaññū, magga<b>vidū</b>, maggakovido, maggānugā ca, bhikkhave, eta'r'ahi sāvakā viharanti pacchāsamannāgatā.",SN21.10,theranāmakasuttaṃ,"sabb'ābhibhuṃ sabba<b>viduṃ</b> sumedhaṃ,
sabbesu dhammesu anūpalittaṃ,
sabbañ'jahaṃ taṇhākkhaye vimuttaṃ,
tam'ahaṃ naraṃ ekavihārī'ti brūmī'ti.",AN3.40,ādhipateyyasuttaṃ,"mahantasmiṃ kho pana lokasannivāse santi samaṇabrāhmaṇā iddhimanto dibbacakkhukā paracitta<b>viduno</b>. te dūrato'pi passanti, āsannā'pi na dissanti, cetasā'pi cittaṃ pajānanti.",,,
vihārī,adj,(of a state of being) living in; who has; being,SN45.8,vibhaṅgasuttaṃ,yaṃ taṃ ariyā ācikkhanti upekkhako satimā sukha<b>vihārī</b>'ti tatiyaṃ jhānaṃ upasampajja viharati.,DHP57,pupphavaggo,"tesaṃ sampannasīlānaṃ,
appamāda<b>vihārinaṃ</b>,
samma'd'aññā vimuttānaṃ,
māro maggaṃ na vindati.",VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro",yo panā'ti yo yādiso yathāyutto yathājacco yathānāmo yathāgotto yathāsīlo yathā<b>vihārī</b> yathāgocaro thero vā navo vā majjhimo vā.,,,
veyyāvaccakara,masc,steward; helper,VIN PAT NP 10,rāja sikkhāpada,"yaṃ kho, bhante, āyasmā <b>veyyāvaccakaraṃ</b> niddisi, saññatto so mayā, upasaṅkamat'āyasmā kālena, cīvarena taṃ acchādessatī'ti.",VIN PAT NP 10,rājasikkhāpadaṃ,"so ce dūto taṃ bhikkhuṃ evaṃ vadeyya, atthi pan'āyasmato koci <b>veyyāvaccakaro</b>'ti. cīvar'atthikena, bhikkhave, bhikkhunā <b>veyyāvaccakaro</b> niddisitabbo ārāmiko vā upāsako vā, eso kho, āvuso, bhikkhūnaṃ <b>veyyāvaccakaro</b>'ti.",,,,,,
hata 2,pp,killed (by); slain (by),VIN1.4.3.9,sāsaṅkasikkhāpadaṃ,"sappaṭibhayaṃ nāma ārāme ārām'ūpacāre corehi manussā <b>hatā</b> dissanti, viluttā dissanti, ākoṭitā dissanti.",DN16.26,mahāparinibbānasuttaṃ,"idāni, bhante, deve vassante deve gaḷagaḷāyante vijjullatāsu niccharantīsu asaniyā phalantiyā dve kassakā bhātaro <b>hatā</b> cattāro ca balibaddā",,,,,,
hirimant,adj,having a conscience; with scruples; with an internal sense of right and wrong,AN7.25,tatiyasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū <b>hirimanto</b> bhavissanti,MN53,sekhasuttaṃ,"<b>hirimā</b> hoti, hirīyati kāyaduccaritena vacīduccaritena manoduccaritena, hirīyati pāpakānaṃ akusalānaṃ dhammānaṃ samāpattiyā.",,,,,,
