pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
suggati,fem,state of happiness; good destination; heaven,TH195,dhammikattheragāthā,"na hi dhammo adhammo ca, ubho samavipākino.
adhammo nirayaṃ neti, dhammo pāpeti <b>suggatiṃ</b>.",ITI76,sukhapatthanāsuttaṃ,"tasmā pattapuṭass'eva,
ñatvā sampākam'attano,
asante n'upaseveyya,
sante seveyya paṇḍito,
asanto nirayaṃ nenti,
santo pāpenti <b>suggatin</b>'ti.",DHP18,yamakavaggo,"idha nandati pecca nandati,
katapuñño ubhay'attha nandati,
puññaṃ me katan'ti nandati,
bhiyyo nandati <b>suggatiṃ</b> gato.",,,
soci,aor,grieved; was sad,DN16.32,mahāparinibbānasuttaṃ,"alaṃ, ānanda, mā <b>soci</b> mā paridevi nanu etaṃ, ānanda, mayā paṭikacc'eva akkhātaṃ sabbeh'eva piyehi manāpehi nānābhāvo vinābhāvo aññathābhāvo",,,,,,,,,
sobhati 2,pr,looks beautiful (in),TH251,raṭṭhapālattheragāthā,"passa cittakataṃ rūpaṃ, maṇinā kuṇḍalena ca.
aṭṭhiṃ tacena onaddhaṃ, saha vatthehi <b>sobhati</b>.",MN37,cūḷataṇhāsaṅkhayasuttaṃ,"<b>sobhati</b> idaṃ āyasmato kosiyassa, yathā taṃ pubbe katapuññassa. manussā'pi kiñci'd'eva rāmaṇeyyakaṃ disvā evam'āhaṃsu, <b>sobhati</b> vata bho yathā devānaṃ tāvatiṃsānan'ti.",THI71,subhājīvakambavanikātherīgāthā,"tapanīyakatā'va dhītikā,
vicarasi cittalat'eva accharā,
kāsikasukhumehi vaggubhi,
<b>sobhasī</b> suvasanehi n'ūpame.",,,
somanassa,nt,(mental) pleasure; happiness; gladness; joy; positive state of mind,MN39,mahāassapurasuttaṃ,so tatonidānaṃ labhetha pāmojjaṃ adhigaccheyya <b>somanassaṃ</b>,SN45.8,vibhaṅgasuttaṃ,"sukhassa ca pahānā dukkhassa ca pahānā, pubb'eva <b>somanassa</b>domanassānaṃ atthaṅ'gamā, adukkham'asukhaṃ upekkhāsatipārisuddhiṃ catutthaṃ jhānaṃ upasampajja viharati.",SN56.35,sattisatasuttaṃ,"api c'āhaṃ, bhikkhave, sahā'va sukhena, sahā'va <b>somanassena</b> catunnaṃ ariyasaccānaṃ abhisamayaṃ vadāmi.",SN22.57,sattaṭṭhānasuttaṃ,"yaṃ rūpaṃ paṭicca uppajjati sukhaṃ <b>somanassaṃ</b>, ayaṃ rūpassa assādo. yaṃ rūpaṃ aniccaṃ dukkhaṃ vipariṇāmadhammaṃ, ayaṃ rūpassa ādīnavo."
vattha 1.1,nt,cloth; clothes; robe,TH251,raṭṭhapālattheragāthā,"passa cittakataṃ rūpaṃ, maṇinā kuṇḍalena ca.
aṭṭhiṃ tacena onaddhaṃ, saha <b>vatthehi</b> sobhati.",MN27,cūḷahatthipadopamasuttaṃ,yan'nūn'āhaṃ kesamassuṃ ohāretvā kāsāyāni <b>vatthāni</b> acchādetvā agārasmā anagāriyaṃ pabbajeyyan'ti.,MN39,mahāassapurasuttaṃ,seyyathā'pi bhikkhave puriso odātena <b>vatthena</b> sasīsaṃ pārupetvā nisinno assa,SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","annānam'atho pānānaṃ,
khādanīyānaṃ atho'pi <b>vatthānaṃ</b>,
laddhā na sannidhiṃ kayirā,
na ca parittase tāni alabhamāno."
vasa 1.2,masc,control (over); authority (over); power (over); mastery (over),AN7.23,paṭhamasattakasuttaṃ,"yāvakīvañ'ca bhikkhave bhikkhū uppannāya taṇhāya ponobhavikāya na <b>vasaṃ</b> gacchissanti, vuddhi'y'eva bhikkhave bhikkhūnaṃ pāṭikaṅkhā no parihāni",TH257,pārāpariyattheragāthā,"nīcā niviṭṭhā subharā, mudū atthaddhamānasā.
abyāsekā amukharā, atthacintā <b>vas</b>'ānugā.",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","kodh'ātimānassa <b>vasaṃ</b> na gacche,
mūlam'pi tesaṃ palikhañña tiṭṭhe,
athappiyaṃ vā pana appiyaṃ vā,
addhā bhavanto abhisambhaveyya.",SN35.247,chappāṇakasuttaṃ,"yadā kho te, bhikkhave, chappāṇakā jhattā assu kilantā, atha kho yo nesaṃ pāṇakānaṃ balavataro assa tassa te anuvatteyyuṃ, anuvidhāyeyyuṃ <b>vasaṃ</b> gaccheyyuṃ."
vasaṃ gacchati,idiom,follows the lead (of); submits to the control (of); falls under the power (of),AN7.23,paṭhamasattakasuttaṃ,"yāvakīvañ'ca bhikkhave bhikkhū uppannāya taṇhāya ponobhavikāya na <b>vasaṃ gacchissanti</b>, vuddhi'y'eva bhikkhave bhikkhūnaṃ pāṭikaṅkhā no parihāni",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","kodh'ātimānassa <b>vasaṃ</b> na <b>gacche</b>,
mūlam'pi tesaṃ palikhañña tiṭṭhe,
athappiyaṃ vā pana appiyaṃ vā,
addhā bhavanto abhisambhaveyya.",AN4.186,ummaggasuttaṃ,"cittena kho, bhikkhu, loko nīyati, cittena parikassati, cittassa uppannassa <b>vasaṃ gacchatī</b>'ti",SN35.247,chappāṇakopamasuttaṃ,"yadā kho te, bhikkhave, chappāṇakā jhattā assu kilantā, atha kho yo nesaṃ pāṇakānaṃ balavataro assa tassa te anuvatteyyuṃ, anuvidhāyeyyuṃ <b>vasaṃ gaccheyyuṃ</b>."
vādī 1,adj,speaking; saying; telling,MN51,kandarakasuttaṃ,"samphappalāpaṃ pahāya samphappalāpā paṭivirato hoti kāla<b>vādī</b> bhūta<b>vādī</b> attha<b>vādī</b> dhamma<b>vādī</b> vinaya<b>vādī</b>, nidhānavatiṃ vācaṃ bhāsitā kālena sāpadesaṃ pariyantavatiṃ atthasaṃhitaṃ",DHP223,kodhavaggo,"akkodhena jine kodhaṃ,
asādhuṃ sādhunā jine,
jine kadariyaṃ dānena,
saccen'ālika<b>vādinaṃ</b>.",SN22.85,yamakasuttaṃ,"so taṃ gahapatiṃ vā gahapatiputtaṃ vā upasaṅkamitvā evaṃ vadeyya, upaṭṭhaheyyaṃ taṃ, bhante'ti. tam'enaṃ so gahapati vā gahapatiputto vā upaṭṭhāpeyya. so upaṭṭhaheyya pubb'uṭṭhāyī pacchānipātī kiṃkārapaṭissāvī manāpacārī piya<b>vādī</b>.",,,
vippaṭisārī,adj,remorseful; regretful; repentant; sorry,MN19,dvedhāvitakkasuttaṃ,"etāni, bhikkhu, rukkhamūlāni, etāni suññ'āgārāni. jhāyatha, bhikkhu, mā pamād'attha, mā pacchā <b>vippaṭisārino</b> ahuvattha. ayaṃ vo amhākaṃ anusāsanī'ti.",,,,,,,,,
vibhūsana,nt,decorating; adorning,MN51,kandarakasuttaṃ,naccagītavāditavisūkadassanā paṭivirato hoti. mālāgandhavilepanadhāraṇamaṇḍana<b>vibhūsana</b>ṭṭhānā paṭivirato hoti.,MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso piṇḍapātaṃ paṭisevāmi n'eva davāya na madāya na maṇḍanāya na <b>vibhūsanāya</b> yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya,,,,,,
visaṃyoga 1,masc,detachment (from); separation (from),AN8.53,saṃkhittasuttaṃ,<b>visaṃyogāya</b> saṃvattanti no saṃyogāya ,AN4.10,yogasuttaṃ,"cattāro'me, bhikkhave, <b>visaṃyogā</b>. katame cattāro? kāmayogavisaṃyogo, bhavayogavisaṃyogo, diṭṭhiyogavisaṃyogo, avijjāyogavisaṃyogo.",,,,,,
vedeti 1,pr,feels; experiences; senses,MN7,vatthasuttaṃ,pamuditassa pīti jāyati pītimanassa kāyo passambhati passaddhakāyo sukhaṃ <b>vedeti</b> sukhino cittaṃ samādhiyati,MN130,devadūtasuttaṃ,"so tattha dukkhā tibbā kharā kaṭukā vedanā <b>vedeti</b>, na ca tāva kālaṅ'karoti yāva na taṃ pāpakammaṃ byantīhoti.",MN74,dīghanakhasuttaṃ,"n'eva tasmiṃ samaye dukkhaṃ vedanaṃ <b>vedeti</b>, na adukkham'asukhaṃ vedanaṃ <b>vedeti</b>",SN35.95,mālukyaputtasuttaṃ,"rūpaṃ disvā sati muṭṭhā, piyaṃ nimittaṃ manasi karoto.
sārattacitto <b>vedeti</b>, tañ'ca ajjhosa tiṭṭhati."
vo 1.2,pron,by you all; with you all,DN16.21,mahāparinibbānasuttaṃ,"bhikkhave, ye te mayā dhammā abhiññā desitā, te <b>vo</b> sādhukaṃ uggahetvā āsevitabbā bhāvetabbā bahulīkātabbā",SN12.22,dutiyadasabalasuttaṃ,evaṃ no ayaṃ amhākaṃ pabbajjā avaṅkatā avañjhā bhavissati saphalā saudrayā ... evaṃ hi <b>vo</b> bhikkhave sikkhitabbaṃ.,SN22.33,natumhākaṃsuttaṃ,"sāvatthinidānaṃ. yaṃ, bhikkhave, na tumhākaṃ, taṃ pajahatha. taṃ <b>vo</b> pahīnaṃ hitāya sukhāya bhavissati",,,
vo 1.3,pron,to you all; for you all,DN16.36,mahāparinibbānasuttaṃ,"yo <b>vo</b> … mayā dhammo ca vinayo ca desito paññatto, so <b>vo</b> mam'accayena satthā.",MN19,dvedhāvitakkasuttaṃ,"etāni, bhikkhave, rukkhamūlāni, etāni suññ'āgārāni. jhāyatha, bhikkhave, mā pamād'attha, mā pacchā vippaṭisārino ahuvattha. ayaṃ <b>vo</b> amhākaṃ anusāsanī'ti.",AN3.66,kesamuttisuttaṃ,"alañ'hi <b>vo</b>, kālāmā, kaṅkhituṃ alaṃ vicikicchituṃ",MN40,cūḷāssapurasuttaṃ,"tesaṃ <b>vo</b>, bhikkhave, evaṃsamaññānaṃ sataṃ evaṃpaṭiññānaṃ sataṃ, yā samaṇasāmīcippaṭipadā taṃ paṭipajjissāma. evaṃ no ayaṃ amhākaṃ samaññā ca saccā bhavissati paṭiññā ca bhūtā."
vo 1.4,pron,of you all; your,PV27,sāṇavāsītherapetavatthu,"idaṃ <b>vo</b> ñātinaṃ hotu, sukhitā hontu ñātayo.",AN6.61,majjhesuttaṃ,"kassa nu kho, bhante, subhāsitan'ti? sabbesaṃ <b>vo</b>, bhikkhave, subhāsitaṃ pariyāyena, api ca yaṃ mayā sandhāya bhāsitaṃ pārāyane metteyyapañhe",AN5.143,sārandadasuttaṃ,"kāya nu'ttha, licchavī, eta'r'ahi kathāya sannisinnā, kā ca pana <b>vo</b> antarākathā vippakatā'ti",,,
hi 1,ind,indeed; certainly; truly; definitely,SNP8,mettasuttaṃ,"diṭṭhiṃ ca anupagamma, sīlavā dassanena sampanno,
kāmesu vineyya gedhaṃ, na <b>hi</b> jātu gabbhaseyyaṃ punar'etī'ti.",SNP13,"ratanasuttaṃ
cūḷavaggo 1","tasmā <b>hi</b> bhūtā nisāmetha sabbe, mettaṃ karotha mānusiyā pajāya.
divā ca ratto ca haranti ye baliṃ, tasmā hi ne rakkhatha appamattā.",AN6.61,majjhesuttaṃ,taṇhā <b>hi</b> naṃ sibbati tassa tass'eva bhavassa abhinibbattiyā.,DHP5,yamakavaggo,"na <b>hi</b> verena verāni,
sammant'īdha kudācanaṃ,
averena ca sammanti,
esa dhammo sanantano."
hita 3,nt,welfare (of); good (of); benefit (of); blessing,MN107,gaṇakamoggallānasuttaṃ,"byāpādapadosaṃ pahāya abyāpannacitto viharati sabbapāṇabhūta<b>hit</b>'ānukampī, byāpādapadosā cittaṃ parisodheti",SN22.1,nakulapitusuttaṃ,"ovadatu maṃ, bhante, bhagavā, anusāsatu maṃ, bhante, bhagavā, yaṃ mam'assa dīgharattaṃ <b>hitāya</b> sukhāyā'ti.",SN22.33,natumhākaṃsuttaṃ,"sāvatthinidānaṃ. yaṃ, bhikkhave, na tumhākaṃ, taṃ pajahatha. taṃ vo pahīnaṃ <b>hitāya</b> sukhāya bhavissati",AN3.66,kesamuttisuttaṃ,"yadā tumhe attanā'va jāneyyātha, ime dhammā kusalā, ime dhammā anavajjā, ime dhammā viññuppasatthā, ime dhammā samattā samādinnā <b>hitāya</b> sukhāya saṃvattantī'ti, atha tumhe upasampajja vihareyyātha."
hotu 1,imp,may it be (for)!,SNP13,"ratanasuttaṃ
cūḷavaggo 1","idam'pi buddhe ratanaṃ paṇītaṃ.
etena saccena suvatthi <b>hotu</b>.",SN22.59,anattalakkhaṇasuttaṃ,"rūpaṃ, bhikkhave, anattā. rūpañ'ca h'idaṃ, bhikkhave, attā abhavissa, na'y'idaṃ rūpaṃ ābādhāya saṃvatteyya, labbhetha ca rūpe, evaṃ me rūpaṃ <b>hotu</b>, evaṃ me rūpaṃ mā ahosī'ti.",TH262,tālapuṭattheragāthā,"tathā tu kassāmi yathā'pi issaro,
yaṃ labbhati tena'pi <b>hotu</b> me alaṃ,
na t'āhaṃ kassāmi yathā atandito,
biḷārabhastaṃ'va yathā sumadditaṃ.",VIN1.4.2.8,rūpiyasikkhāpadaṃ,"upanikkhittaṃ vā sādiyeyyā'ti idaṃ ayyassa <b>hotū</b>'ti upanikkhittaṃ sādiyati, nissaggiyaṃ hoti."
