adā | pret. of dadāti: he gave. 
adāsi | aor. of deti: gave. See dadāti 
adi | aor. of adati: ate. 
adiṭṭha | adj.: not seen. 
adinna | adj.: not seen. 
adinnādāna | neut.: theft. 
adissamāna | adj.: not visible. 
adu | neut.: (of amu), such and such a thing. 
aduṭṭhacitta | adj.: pure in heart. 
adutiya | adj.: without a companion. 
adurāgata | neut.: nto unwelcome or not a bad coming. 
adūbhaka | adj.: not treacherous. 
adda | adj.: moist; green. 
addaka | neut.: fresh ginger. 
addakkhi | aor of dakkhati: saw. 
addasa | pret. of dakkhati: he saw 
addasā | pret. of dakkhati: he saw. 
addi | masc.: mountain. 
addita | pp.: afflicted; oppressed with. 
addha | masc.: a half. 
addhagata | adj.: one who has traversed the span of life. 
addhagū | masc.: traveller. 
addhagghanaka | adj.: having the worth of a half kahāpaṇa. 
addhaniya | adj.: fit for travelling; lasting a long period. 
addhamāsa | masc.: fortnight. 
addhā | masc.: 1. path; 2. time. 
addhāna | neut.: a long path, time, or journey; highroad. 
addhānamagga | masc.: a long path; high road. 
addhika | masc.: traveller; wayfarer. 
addhuva | adj.: unstable; impermanent. 
advejjha | adj.: doubtless; uncontradictory. 
adhana | adj.: poor. 
adhama | adj.: mean; low; ignoble. 
adhamma | masc.: 1. misconduct; 2. false doctrine. 
adhammacārī | adj.: unrighteous. 
adhara | masc.: the lip. (adj.), lower. 
adhi | preposition: up to; over; on; above. 
adhika | adj.: exceeding; superior. 
adhikata | adj.: commissioned with; caused by. 
adhikatara | adj.: much exceeding. 
adhikatarussāha | masc.: utmost care. 
adhikaraṇa | neut.: law-suit. 
adhikaraṇaṁ | adverb: in consequence of; because of; for the sake of. 
adhikaraṇasamatha | masc.: settling of a dispute or a lawsuit. 
adhikaraṇika | masc.: a judge. 
adhikaraṇī | fem.: a smith's anvil. 
adhikāra | masc.: 1. management; 2. office; 3. aspiration. 
adhikoṭṭana | neut.: executioner's or butcher's block. 
adhigacchati | adhi + gam + a: attains; obtains; understands. 
adhigacchi | aor. of adhigacchati: attained; obtained; understood. 
adhigacchissa | v.: (he) would have attained. 
adhigaccheyya | v.: (he) would attain or get. 
adhigaṇhāti | adhi + gah + ṇhā: surpasses; possesses; overpowers. 
adhigaṇhi | aor. of adhigaṇhāti: surpassed; possessed; overpowered. 
adhigata | pp. of adhigacchati: attained; obtained; understood. 
adhigama | masc.: attainment; knowledge. 
adhigameti | adhi + gam + e: attains; obtains; understands. 
adhigahita | pp. of adhigaṇhāti: surpassed; possessed; overpowered. 
adhicitta | neut.: 1. higher thought; 2. concentration of mind. 
adhicca | abs. of adhīyati: having learnt or recited. 
adhiccasamuppanna | adj.: arisen without a cause; spontaneous. 
adhiṭṭhahati | adhi + ṭhā + a: stands firmly; determines; fixes one's attention on. 
adhiṭṭhahi | aor. of adhiṭṭhahati: stood firmly; determined; fixed one's attention. 
adhiṭṭhātabba | pt.p.: fit to be determined. 
adhiṭṭhāti | adhi + ṭhā + a: stands firmly; determines; fixes one's attention on. 
adhiṭṭhāna | ger.; nt.: decision; resolution; determination. 
adhiṭṭhāya | abs. of adhiṭṭhāti: having stood firmly; having determined; having fixed one's attention. 
adhiṭṭhāyaka | adj.: superintending; looking after. (m.), a superintendent. 
adhiṭṭhāsi | aor. of adhiṭṭhāti: stood firmly; determined; fixed one's attention. 
adhiṭṭhita | pp. of adhiṭṭhāti: determined; undertaken. 
adhipa | masc.: lord; master; ruler. 
adhipaññā | fem.: higher wisdom. 
adhipatana | neut.: 1. attack; 2. falling upon; 3. hopping. 
adhipati | masc.: lord; master; ruler. 
adhipanna | adj.: afflicted with; gone into. 
adhipāta | masc.: destruction. 
adhipātaka | masc.: a moth; grasshopper. 
adhipātikā | fem.: a flea. 
adhipāteti | adhi + pat +e: destroys; demolishes. 
adhippāya | masc.: intention. 
adhippeta | pp.: meant; intended; desired. 
adhibhavati | adhi + bhū + a: overpowers. 
adhibhavi | aor. of adhibhavati: overpowered. 
adhibhūta | pp. of adhibhavati: overpowered. 
adhimatta | adj.: exceeding; too much. 
adhimattā | fem.: excess; super-abundance. 
adhimāna | masc.: undue estimate of oneself. 
adhimānika | adj.: one who thinks that he has attained some supernatural knowledge not actually being so. 
adhimuccati | adhi + muc + ya: attaches or inclines towards; possesses by a spirit. 
adhimuccana | neut.: 1. making up one's mind; 2. possession by a spirit. 
adhimucci | aor. of adhimuccati: attached or inclined towards; possessed by a spirit. 
adhimucchita | pp. of adhimucchati: infatuated. 
adhimutta | pp. of adhimuccati: was intent upon; inclined to. 
adhimutti | fem.: resolve; disposition. 
adhimuttika | adj.: bent on; attached to. 
adhimokkha | masc.: firm resolve; determination. 
adhirāja | masc.: emperor. 
adhirohanī | fem.: a ladder. 
adhivacana | neut.: a term; designation. 
adhivattati | adhi + vat + a: overpowers. 
adhivatti | aor. of adhivattati: overpowered. 
adhivattha | adj.: inhabiting; living in. 
adhivasati | adhi + vas + a: inhabits; lives in. 
adhivasi | aor. of adhivasati: inhabited; lived in. 
adhivāsaka | adj.: enduring; patient. 
adhivāsanā | fem.: endurance; forbearance. 
adhivāseti | adhi + vas + e: endures; waits for. 
adhivāsesi | aor. of adhivāseti: endured; waited for. 
adhivuttha | pp. of adhivasati: inhabited; lived in. 
adhisayita | pp. of adhiseti: lied on. 
adhisīla | neut.: higher morality. 
adhiseti | adhi + si + e: lies on. 
adhisesi | aor. of adhiseti: lied on. 
adhīta | pp. of adhīyati: studied; learnt by heart. 
adhīna | adj.: dependent; belonging to. 
adhīyati | adhi + ī + ya: studies; learns by heart. 
adhīyi | aor. of adhīyi: studied; learnt by heart. 
adhunā | adverb: now; recently; newly. 
adhuva | adj.: inconstant. 
adho | ind.: under; below. (+ abl.) 
adhokata | adj.: lowered; turned down. 
adhogama | adj.: going downward. 
adhobhāga | masc.: the lower part. 
adhomukha | adj.: bent over; with face cast down; turned upside down. 
anagāriya | neut.: homelessness. 
anaṅgaṇa | adj.: passionless; blameless. 
anacchariya | adj.: not wonderful; simple. 
anajjhiṭṭha | adj.: unasked for; being not invited. 
anaṇa | adj.: free of debt. 
anatta | adj.: soul-less. (m.), non-ego. 
anattamana | adj.: displeased; irritated. 
anattha | masc.: 1. harm; 2. misfortune. 
anadhivara | masc.: the Blessed One. 
ananucchavika | adj.: improper; not befitting; inappropriate. 
ananubhodha | masc.: not understanding. 
ananta | adj.: endless; limitless; infinite. 
anantara | adj.: next; adjoining; immediately following. 
anantaraṁ | adverb: after that. 
anapāyinī | fem.: which does not leave; not deserting. 
anapekkha | adj.: without expectance. 
anappaka | adj.: much; many; not trifling. 
anabhāva | (anu + abhāva), m.: utter cessation. *ana + bhāva (given in ptsd.) is not correct. 
anabhirata | adj.: not taking delight in. 
anabhirati | fem.: discontent; dissatisfaction; melancholy. 
anamatagga | adj.: one whose beginning is unknown. 
anaya | masc.: misfortune. 
anariya | adj.: ignoble; vulgar. 
anala | masc.: fire. 
analaṅkata | adj.: 1. dissatisfied; 2. not decorated. 
anavaṭṭhita | adj.: unsettled; unsteady. 
anavaya | adj.: not lacking; complete. 
anavarata | adj.: constant. 
anavarataṁ | adverb: constantly; continually. 
anavasesa | adj.: without any remainder; complete. 
anavasesaṁ | adverb: fully; completely. 
anasana | adj.: having no consolation. 
anassava | adj.: disobedient. 
anākula | adj.: not confused or entangled. 
anāgata | adj.: not come yet. (m.), the future. 
anāgamana | neut.: not coming. 
anāgāmī | masc.: one who does not return, i.e. the person who has attained the 3rd Path. 
anācāra | masc.: misconduct; immorality. 
anātha | adj.: miserable; helpless; destitute. 
anādara | masc.: disrespect. (adj.), disrespectful. 
anādariya | neut.: disregard. 
anādā | abs. of na + ādāti: without taking. 
anādāya | abs. of na + ādāti: without taking. 
anādiyitvā | abs.: not heeding; not taking up. 
anāpucchā | abs.: without asking or permission. 
anāmaṭṭha | adj.: not touched. 
anāmaya | adj.: free from illness. 
anāmasita | adj.: not touched. 
anāyatana | neut.: improper place. 
anāyāsa | adj.: free from trouble. 
anāyāsasena | adverb: easily. 
anāyūhana | neut.: non-exertion. 
anāyūhanta | pt.p.: not exerting. 
anārambha | adj.: free from turmoil. 
anālaya | adj.: free from attachment. (m.), aversion. 
anāḷhika | adj.: poor; one who does not possess even a measure of rice. 
anāvattī | masc.: one who does not return. 
anāvaraṇa | adj.: open; without any obstacle. 
anāvāṭa | adj.: open; not shut. 
anāvila | adj.: undisturbed; clean. 
anāvuttha | adj.: not dwelt in. 
anāsakatta | neut.: fasting. 
anāsava | adj.: free from intoxicants; passionless. 
aniketa | adj.: without an abode. 
anikkasāva | adj.: not free from impurity of mind. 
anigha | adj.: free from trouble. 
anicca | adj.: not stable; impermanent. 
aniccato | ind.: as impermanent. 
anicchanta | pr.p.: unwilling. 
anicchamāna | pr.p.: unwilling. 
anicchā | fem.: disliking; dispassion. 
aniñjana | neut.: immobility. 
aniñjita | adj.: unshaken; undisturbed. 
aniṭṭha | adj.: unpleasant; not agreeable. 
aniṭṭhita | adj.: unfinished; not completed. 
anindita | adj.: blameless; not reviled. 
anindiya | adj.: deserving no contempt. 
anibbisanta | pr.p.: not finding out. 
animisa | adj.: unwinking. 
aniyata | adj.: uncertain; not settled. 
anila | masc.: wind. 
anilapatha | masc.: the sky. 
anilaloddhuta | adj.: shaken by the wind. 
anivattana | neut.: non-stoppage. 
anisammakārī | adj.: not acting considerately; hasty. 
anissara | adj.: having no power or influence. 
anīka | neut.: an army. 
anīkagga | neut.: array of an army. 
anīkaṭṭha | masc.: a royal body-guard. 
anīgha | adj.: free from trouble. 
anītika | adj.: free from injury or harm. 
anītiha | adj.: not based on hearsay; known by oneself. 
anukaṅkhī | adj.: longing for. 
anukata | pp. of anukaroti: imitated; repeated some action. 
anukantati | anu + kant + a: cuts into; shears. 
anukanti | aor. of anukantati: cut into; sheared. 
anukampaṁ upādāya |: out of pity. 
anukampaka | adj.: compassionate; one who has pity. 
anukampati | anu + kamp + a: has pity on. 
anukampana | neut.: compassion; pity. 
anukampā | fem.: compassion; pity. 
anukampi | aor. of anukampati: had pity on. 
anukampita | pp. of anukampati: pitied by. 
anukampī | adj.: compassionate; one who has pity. 
anukaraṇa | ger.: imitation. 
anukari | aor. of anukaroti: imitated; repeated some action. 
anukaroti | anu + kar + o: imitates; repeats some action. = anukubbati 
anukāra | masc.: imitation. 
anukārī | masc.: imitator. 
anukiṇṇa | pp. of anukirati: strewn with. 
anukubanta | pr.p. of anukaroti: imitating. 
anukubbati | v.: imitates; repeats some action. = anukaroti 
anukūla | adj.: favourable; agreeable. 
anukūlabhāva | masc.: complaisance. 
anukūlavāta | masc.: favourable wind. 
anukkama | masc.: order; succession. 
anukkamati | v.: follows. 
anukkamena | adverb: gradually; by degrees; in order; in due course. 
anukhuddaka | adj.: minor; less important. 
anuga | adj.: following; followed by. 
anugacchati | anu + gam + a: follows; goes after. 
anugacchi | aor. of anugacchati: followed; went after. 
anugata | pp. of anugacchati: accompanied by; gone into. 
anugati | fem.: following after; adherence to. 
anugantabba | pt.p. of anugacchati: would follow; would go after. 
anugantuṁ | inf. of anugacchati: to follow; to go after. 
anugama | masc.: following after. 
anugamana | masc.: following after. 
anugāmika | adj.: going along with; a follower. 
anugāmī | neut.: along with; a follower. 
anugāhati | anu + gāh + a: plunges into; enters. 
anugāhi | aor. of anugāhati: plunged into; entered. 
anugijjhati | anu + gidh + a: covets. 
anugijjhi | aor. of anugijjhati: coveted. 
anugiddha | pp. of anugijjhati: covetous; greedy. 
anuggaṇhana | masc.: favour; help; assistance. 
anuggaṇhāti | anu + gah + ṇhā: helps; has pity on. 
anuggaṇhi | aor. of anuggaṇhāti: helped; had pity on. 
anuggaha | neut.: favour; help; assistance. 
anuggahita | pp. of anuggaṇhāti: commiserated; helped. 
anuggāhaka | masc.: helper; a patron. 
anuggiranta | pr.p.: not uttering; not speaking. 
anugghāṭeti | anu + u + ghaṭ + e: opens; unfastens. *ptsd. gives an opposite meaning after showing its construction as: “an + ugghāṭeti.” 
anucaṅkamati | anu + kam + a: follows one who is walking up and down. 
anucaṅkami | aor. of anucaṅkamati: follwed one who is walking up and down. 
anucara | masc.: a follower; attendant. 
anucaraṇa | neut.: practising of; performance. 
anucarati | anu + car + a: follows; practises. 
anucari | aor. of anucarati: followed; practised. 
anucarita | pp. of anucarati: accompanied by; pervaded with; practised. 
anuciṇṇa | pp. of anucarati: practised; attained; acquainted with. 
anucita | (na + ucita), adj.: improper; not befitting. 
anucināti | anu + ci + nā: collects or practises. 
anucini | aor. of anucināti: collocted or practised. 
anucinteti | anu + cit + e: thinks upon; considers. 
anucintesi | aor. of anucinteti: thought upon; considered. 
anuccārita | adj.: not uttered or raised up. 
anucciṭṭha | adj.: untouched; (food) that is not left over. 
anucchavika | adj.: suitable; proper; befitting. 
anuja | masc.: brother. 
anujā | fem.: sister. 
anujāta | adj.: born after or resembling (one's father). 
anujānāti | anu + ñā + nā: allows; gives permission. 
anujāni | aor. of anujānāti: allowed; gave permission. 
anujīvati | anu + jīv + a: subsists by. 
anujīvi | aor. of anujīvati: subsisted by. 
anujīvī | masc.: a dependent person. 
anuju | adj.: not straight; crooked. 
anuññā | fem.: sanction; permission. 
anuññāta | pp. of anujānāti: allowed; permitted; sanctioned. 
anuṭṭhahanta | adj.: One who does not rouse himself; inactive (person). 
anuṭṭhahāna | adj.: One who does not rouse himself; inactive (person). 
anuṭṭhātar | adj.: One who does not rouse himself; inactive (person). 
anuṭṭhāna | neut.: inactivity. (adj.), not getting up. 
anuṭṭhita | adj.: 1. not risen up. 2. done. 
anuḍahati | anu + dah + a: burns over; consumes. 
anuḍahana | neut.: burning. 
anuḍahi | aor. of anuḍahati: burnt over; consumed. 
anutappati | anu + tap + ya: repents; regrets. 
anutappi | aor. of anutappati: repented; regreted. 
anutāpa | masc.: remouse; anguish. 
anutiṭṭhati | anu + ṭhā + a: 1. stands near by; 2. agrees. 
anutīra | neut.: neighbourhood of a bank or shore. 
anutīraṁ | adverb: along the bank or shore. 
anuttara | adj.: incomparable; unsurpassed. 
anuttariya | neut.: superiority; excellency. 
anuttāna | adj.: 1. not shallow; deep; 2. obscure. 
anutthunana | neut.: murmur; wailing; lamentation. 
anutthunanta | pr.p. of anutthunāti: would moan; would lament. 
anutthunāti | anu + thu + nā: moans; laments; bewails. 
anutrāsī | 3: one who does not fear. 
anudadāti | anu + dā + a: grants; concedes. 
anudahati | anu + dah + a: burns over; consumes. 
anudahi | aor. of anudahati: burnt over; consumed. 
anudisā | fem.: an intermediate direction. 
anuddayā | fem.: compassion; pity. 
anuddiṭṭha | adj.: not pointed out; not uttered. 
